time	serving_cell_id	ue_id	distance_to_cell(m)	throughput(Mb/s)	sc_power(dBm)	rsrp(dBm)	noise_power(dBm)	sinr(dB)	cqi	mcs
0.0	9	9817	62.658911172329226	-inf	10.0	-inf	-118.0			
0.0	9	7775	117.68875612879218	-inf	10.0	-inf	-118.0			
0.0	9	1638	157.55777608408542	-inf	10.0	-inf	-118.0			
0.0	9	1642	239.8923387710176	-inf	10.0	-inf	-118.0			
0.0	9	9849	229.49140996154676	-inf	10.0	-inf	-118.0			
0.0	9	1658	184.45145556967805	-inf	10.0	-inf	-118.0			
0.0	9	3708	188.77632632374883	-inf	10.0	-inf	-118.0			
0.0	9	1662	233.1910259857858	-inf	10.0	-inf	-118.0			
0.0	9	5765	224.7293379953635	-inf	10.0	-inf	-118.0			
0.0	9	9866	138.80320045109409	-inf	10.0	-inf	-118.0			
0.0	9	5771	161.34765367807148	-inf	10.0	-inf	-118.0			
0.0	9	5772	84.78135546220979	-inf	10.0	-inf	-118.0			
0.0	9	5775	217.73339259121556	-inf	10.0	-inf	-118.0			
0.0	9	1681	157.4425302456523	-inf	10.0	-inf	-118.0			
0.0	9	5778	112.26735642991387	-inf	10.0	-inf	-118.0			
0.0	9	5779	185.71726776665147	-inf	10.0	-inf	-118.0			
0.0	9	5780	240.41851948570152	-inf	10.0	-inf	-118.0			
0.0	9	7830	221.41046634983044	-inf	10.0	-inf	-118.0			
0.0	9	1694	207.07131885034724	-inf	10.0	-inf	-118.0			
0.0	9	3743	225.35632314682317	-inf	10.0	-inf	-118.0			
0.0	9	3751	85.3532472502282	-inf	10.0	-inf	-118.0			
0.0	9	9898	146.9711368410014	-inf	10.0	-inf	-118.0			
0.0	9	1709	164.49898076011397	-inf	10.0	-inf	-118.0			
0.0	9	1713	156.7961345815364	-inf	10.0	-inf	-118.0			
0.0	9	1728	95.21421041577429	-inf	10.0	-inf	-118.0			
0.0	9	9929	83.79014627498597	-inf	10.0	-inf	-118.0			
0.0	9	3786	162.11880638347583	-inf	10.0	-inf	-118.0			
0.0	9	5846	225.6976827989467	-inf	10.0	-inf	-118.0			
0.0	9	1753	218.08625227303082	-inf	10.0	-inf	-118.0			
0.0	9	7898	101.68131008811532	-inf	10.0	-inf	-118.0			
0.0	9	9948	69.66678848653547	-inf	10.0	-inf	-118.0			
0.0	9	1758	268.1932839980406	-inf	10.0	-inf	-118.0			
0.0	9	1763	102.90856212130936	-inf	10.0	-inf	-118.0			
0.0	9	5861	149.10950909335463	-inf	10.0	-inf	-118.0			
0.0	9	7914	99.76796186587514	-inf	10.0	-inf	-118.0			
0.0	9	1780	242.8781920701668	-inf	10.0	-inf	-118.0			
0.0	9	1782	171.46044185316455	-inf	10.0	-inf	-118.0			
0.0	9	5893	36.8398273439847	-inf	10.0	-inf	-118.0			
0.0	9	1805	250.82229461518872	-inf	10.0	-inf	-118.0			
0.0	9	3854	231.18007501475486	-inf	10.0	-inf	-118.0			
0.0	9	1807	139.26006280230078	-inf	10.0	-inf	-118.0			
0.0	9	5901	173.54485083765067	-inf	10.0	-inf	-118.0			
0.0	9	3858	264.2774612314577	-inf	10.0	-inf	-118.0			
0.0	9	1817	73.48925892217245	-inf	10.0	-inf	-118.0			
0.0	9	7962	195.10231246178662	-inf	10.0	-inf	-118.0			
0.0	9	5915	274.43774692359347	-inf	10.0	-inf	-118.0			
0.0	9	1822	79.60037387359489	-inf	10.0	-inf	-118.0			
0.0	9	3870	183.22640934967345	-inf	10.0	-inf	-118.0			
0.0	9	3877	138.0692316272931	-inf	10.0	-inf	-118.0			
0.0	9	7975	25.396448840913035	-inf	10.0	-inf	-118.0			
0.0	9	3881	262.90218001373825	-inf	10.0	-inf	-118.0			
0.0	9	7977	212.42514881130697	-inf	10.0	-inf	-118.0			
0.0	9	3891	244.6969215706521	-inf	10.0	-inf	-118.0			
0.0	9	1852	219.54123615149618	-inf	10.0	-inf	-118.0			
0.0	9	5951	94.50562155762243	-inf	10.0	-inf	-118.0			
0.0	9	1857	222.0084095068953	-inf	10.0	-inf	-118.0			
0.0	9	5953	137.02167933692817	-inf	10.0	-inf	-118.0			
0.0	9	5954	123.61618129687672	-inf	10.0	-inf	-118.0			
0.0	9	5957	231.36826316165454	-inf	10.0	-inf	-118.0			
0.0	9	1867	211.31284990334316	-inf	10.0	-inf	-118.0			
0.0	9	5968	155.09555085084443	-inf	10.0	-inf	-118.0			
0.0	9	8021	226.08376010270712	-inf	10.0	-inf	-118.0			
0.0	9	5975	160.28302386064462	-inf	10.0	-inf	-118.0			
0.0	9	1881	46.883354253727965	-inf	10.0	-inf	-118.0			
0.0	9	1883	184.0839885523239	-inf	10.0	-inf	-118.0			
0.0	9	8029	273.24006313789283	-inf	10.0	-inf	-118.0			
0.0	9	5984	49.152360422603934	-inf	10.0	-inf	-118.0			
0.0	9	5985	8.910029066262348	-inf	10.0	-inf	-118.0			
0.0	9	8040	91.98019079438754	-inf	10.0	-inf	-118.0			
0.0	9	5998	227.85258404228273	-inf	10.0	-inf	-118.0			
0.0	9	1907	107.71490973259372	-inf	10.0	-inf	-118.0			
0.0	9	8060	165.2384295220578	-inf	10.0	-inf	-118.0			
0.0	9	3966	207.97297262676463	-inf	10.0	-inf	-118.0			
0.0	9	6015	271.53326314615066	-inf	10.0	-inf	-118.0			
0.0	9	6030	284.45009931243163	-inf	10.0	-inf	-118.0			
0.0	9	3983	217.92314876134418	-inf	10.0	-inf	-118.0			
0.0	9	3984	181.89650062336293	-inf	10.0	-inf	-118.0			
0.0	9	8081	96.57373315826821	-inf	10.0	-inf	-118.0			
0.0	9	6035	196.62995679566907	-inf	10.0	-inf	-118.0			
0.0	9	3998	126.0051515242011	-inf	10.0	-inf	-118.0			
0.0	9	4007	177.8761767409836	-inf	10.0	-inf	-118.0			
0.0	9	1965	51.3879596981176	-inf	10.0	-inf	-118.0			
0.0	9	4019	222.95262104134605	-inf	10.0	-inf	-118.0			
0.0	9	4027	175.91861055300353	-inf	10.0	-inf	-118.0			
0.0	9	8128	253.4337815741431	-inf	10.0	-inf	-118.0			
0.0	9	6087	175.49325968202348	-inf	10.0	-inf	-118.0			
0.0	9	1992	233.72510100038318	-inf	10.0	-inf	-118.0			
0.0	9	8138	145.01454849938543	-inf	10.0	-inf	-118.0			
0.0	9	8142	238.00827617641397	-inf	10.0	-inf	-118.0			
0.0	9	8144	232.4791909997484	-inf	10.0	-inf	-118.0			
0.0	9	2007	225.21275767852012	-inf	10.0	-inf	-118.0			
0.0	9	6107	244.08157684338045	-inf	10.0	-inf	-118.0			
0.0	9	8159	151.54843887316127	-inf	10.0	-inf	-118.0			
0.0	9	8167	214.6730181192937	-inf	10.0	-inf	-118.0			
0.0	9	8168	199.14478015908398	-inf	10.0	-inf	-118.0			
0.0	9	6121	241.86535175121577	-inf	10.0	-inf	-118.0			
0.0	9	2030	140.75657319237143	-inf	10.0	-inf	-118.0			
0.0	9	8175	60.86924424589018	-inf	10.0	-inf	-118.0			
0.0	9	4080	99.70823800952384	-inf	10.0	-inf	-118.0			
0.0	9	4084	215.25919281373436	-inf	10.0	-inf	-118.0			
0.0	9	4086	152.64725481950472	-inf	10.0	-inf	-118.0			
0.0	9	2042	161.0285746549415	-inf	10.0	-inf	-118.0			
0.0	10	0	247.7381629973827	-inf	10.0	-inf	-118.0			
0.0	10	1	67.14425730227573	-inf	10.0	-inf	-118.0			
0.0	10	2048	189.7922116391264	-inf	10.0	-inf	-118.0			
0.0	10	2051	245.16241760410983	-inf	10.0	-inf	-118.0			
0.0	10	6146	248.12097601571898	-inf	10.0	-inf	-118.0			
0.0	10	2054	232.98377250048512	-inf	10.0	-inf	-118.0			
0.0	10	4103	189.6190596763705	-inf	10.0	-inf	-118.0			
0.0	10	9	84.25960836966657	-inf	10.0	-inf	-118.0			
0.0	10	11	131.11633813655786	-inf	10.0	-inf	-118.0			
0.0	10	8208	232.07705109868306	-inf	10.0	-inf	-118.0			
0.0	10	18	88.84644448381299	-inf	10.0	-inf	-118.0			
0.0	10	8214	218.51834488151204	-inf	10.0	-inf	-118.0			
0.0	10	8215	184.82777475297127	-inf	10.0	-inf	-118.0			
0.0	10	24	143.16778931334366	-inf	10.0	-inf	-118.0			
0.0	10	8220	198.0872832056977	-inf	10.0	-inf	-118.0			
0.0	10	8223	234.82520197204317	-inf	10.0	-inf	-118.0			
0.0	10	2080	173.5538803198645	-inf	10.0	-inf	-118.0			
0.0	10	2082	48.87899870646519	-inf	10.0	-inf	-118.0			
0.0	10	8227	143.7449413582622	-inf	10.0	-inf	-118.0			
0.0	10	6182	156.15087908669548	-inf	10.0	-inf	-118.0			
0.0	10	4137	68.93302881497439	-inf	10.0	-inf	-118.0			
0.0	10	2102	225.15987276658348	-inf	10.0	-inf	-118.0			
0.0	10	6202	230.81833603084655	-inf	10.0	-inf	-118.0			
0.0	10	8250	156.24977753479976	-inf	10.0	-inf	-118.0			
0.0	10	2110	269.2052737387362	-inf	10.0	-inf	-118.0			
0.0	10	8258	214.6065753921784	-inf	10.0	-inf	-118.0			
0.0	10	71	140.9857219182476	-inf	10.0	-inf	-118.0			
0.0	10	4170	223.02642442229512	-inf	10.0	-inf	-118.0			
0.0	10	75	22.965714903964788	-inf	10.0	-inf	-118.0			
0.0	10	76	194.71310306155212	-inf	10.0	-inf	-118.0			
0.0	10	8270	205.29384130106362	-inf	10.0	-inf	-118.0			
0.0	10	4179	226.0268851090743	-inf	10.0	-inf	-118.0			
0.0	10	6229	47.45344522935216	-inf	10.0	-inf	-118.0			
0.0	10	90	173.76427654049104	-inf	10.0	-inf	-118.0			
0.0	10	6236	84.74865149260934	-inf	10.0	-inf	-118.0			
0.0	10	8287	207.35666885024244	-inf	10.0	-inf	-118.0			
0.0	10	8289	119.2202385417047	-inf	10.0	-inf	-118.0			
0.0	10	106	202.62731794164222	-inf	10.0	-inf	-118.0			
0.0	10	2156	62.82100502647589	-inf	10.0	-inf	-118.0			
0.0	10	109	100.86165032065229	-inf	10.0	-inf	-118.0			
0.0	10	4204	228.61517063184297	-inf	10.0	-inf	-118.0			
0.0	10	111	216.8942629877283	-inf	10.0	-inf	-118.0			
0.0	10	4210	65.77082228506573	-inf	10.0	-inf	-118.0			
0.0	10	8306	275.17647260538337	-inf	10.0	-inf	-118.0			
0.0	10	117	213.7802545595866	-inf	10.0	-inf	-118.0			
0.0	10	8311	204.05144307178918	-inf	10.0	-inf	-118.0			
0.0	10	120	273.34220149704294	-inf	10.0	-inf	-118.0			
0.0	10	2170	199.5650966036172	-inf	10.0	-inf	-118.0			
0.0	10	4220	225.92804033794982	-inf	10.0	-inf	-118.0			
0.0	10	2178	176.44655588930598	-inf	10.0	-inf	-118.0			
0.0	10	136	249.95727672282837	-inf	10.0	-inf	-118.0			
0.0	10	4234	53.286331868168965	-inf	10.0	-inf	-118.0			
0.0	10	6284	222.61913782723425	-inf	10.0	-inf	-118.0			
0.0	10	6285	103.4536059134451	-inf	10.0	-inf	-118.0			
0.0	10	8337	149.83673403735355	-inf	10.0	-inf	-118.0			
0.0	10	6297	190.38921016061212	-inf	10.0	-inf	-118.0			
0.0	10	154	227.1679735821142	-inf	10.0	-inf	-118.0			
0.0	10	161	134.5234244650156	-inf	10.0	-inf	-118.0			
0.0	10	2212	181.18348320520224	-inf	10.0	-inf	-118.0			
0.0	10	4262	161.09225734967234	-inf	10.0	-inf	-118.0			
0.0	10	169	46.19691663223894	-inf	10.0	-inf	-118.0			
0.0	10	4267	179.06844362778588	-inf	10.0	-inf	-118.0			
0.0	10	4269	221.31852619578467	-inf	10.0	-inf	-118.0			
0.0	10	175	195.62416248746538	-inf	10.0	-inf	-118.0			
0.0	10	4276	222.31585462172023	-inf	10.0	-inf	-118.0			
0.0	10	6329	183.78620844129102	-inf	10.0	-inf	-118.0			
0.0	10	6330	255.12171743605634	-inf	10.0	-inf	-118.0			
0.0	10	4287	236.51158001645695	-inf	10.0	-inf	-118.0			
0.0	10	192	78.50129665958958	-inf	10.0	-inf	-118.0			
0.0	10	8383	227.90947271880643	-inf	10.0	-inf	-118.0			
0.0	10	196	85.77780778024318	-inf	10.0	-inf	-118.0			
0.0	10	6342	208.08125679384068	-inf	10.0	-inf	-118.0			
0.0	10	4295	269.3495775568368	-inf	10.0	-inf	-118.0			
0.0	10	2249	180.75019787645894	-inf	10.0	-inf	-118.0			
0.0	10	204	222.3298354580262	-inf	10.0	-inf	-118.0			
0.0	10	4303	189.5040793303319	-inf	10.0	-inf	-118.0			
0.0	10	8399	91.21899573635869	-inf	10.0	-inf	-118.0			
0.0	10	2258	132.2356698258412	-inf	10.0	-inf	-118.0			
0.0	10	8402	210.90435468042764	-inf	10.0	-inf	-118.0			
0.0	10	8403	177.41575284181948	-inf	10.0	-inf	-118.0			
0.0	10	4313	258.9063459381498	-inf	10.0	-inf	-118.0			
0.0	10	8409	179.86292370543418	-inf	10.0	-inf	-118.0			
0.0	10	2270	196.7252876680014	-inf	10.0	-inf	-118.0			
0.0	10	8416	261.3594958393644	-inf	10.0	-inf	-118.0			
0.0	10	2277	170.92487313285156	-inf	10.0	-inf	-118.0			
0.0	10	4325	182.6068948717453	-inf	10.0	-inf	-118.0			
0.0	10	6373	91.22295114000916	-inf	10.0	-inf	-118.0			
0.0	10	8424	228.95458277334598	-inf	10.0	-inf	-118.0			
0.0	10	2281	126.20516568890746	-inf	10.0	-inf	-118.0			
0.0	10	4332	210.50580996874078	-inf	10.0	-inf	-118.0			
0.0	10	237	104.49562959005247	-inf	10.0	-inf	-118.0			
0.0	10	4336	157.34382683150082	-inf	10.0	-inf	-118.0			
0.0	10	8434	41.66244600665016	-inf	10.0	-inf	-118.0			
0.0	10	250	236.73156348059868	-inf	10.0	-inf	-118.0			
0.0	10	2303	30.562902094562464	-inf	10.0	-inf	-118.0			
0.0	10	6407	246.27684322129755	-inf	10.0	-inf	-118.0			
0.0	10	8459	99.46875065678415	-inf	10.0	-inf	-118.0			
0.0	10	2317	256.5484663331472	-inf	10.0	-inf	-118.0			
0.0	10	4365	246.99114620309868	-inf	10.0	-inf	-118.0			
0.0	10	6413	267.3359821346587	-inf	10.0	-inf	-118.0			
0.0	10	6416	244.05790050205187	-inf	10.0	-inf	-118.0			
0.0	10	273	61.946628965747266	-inf	10.0	-inf	-118.0			
0.0	10	8466	106.57223685280263	-inf	10.0	-inf	-118.0			
0.0	10	276	127.23383182367073	-inf	10.0	-inf	-118.0			
0.0	10	277	135.22314795512833	-inf	10.0	-inf	-118.0			
0.0	10	6424	245.71584440512564	-inf	10.0	-inf	-118.0			
0.0	10	2331	161.50216818092824	-inf	10.0	-inf	-118.0			
0.0	10	289	243.2555209589009	-inf	10.0	-inf	-118.0			
0.0	10	6435	170.71529582794687	-inf	10.0	-inf	-118.0			
0.0	10	2344	184.5390057681459	-inf	10.0	-inf	-118.0			
0.0	10	6443	121.56138063396207	-inf	10.0	-inf	-118.0			
0.0	10	300	211.76823369535697	-inf	10.0	-inf	-118.0			
0.0	10	8491	241.2141736744846	-inf	10.0	-inf	-118.0			
0.0	10	306	126.083251387834	-inf	10.0	-inf	-118.0			
0.0	10	2358	191.56776414041843	-inf	10.0	-inf	-118.0			
0.0	10	8506	167.04642085094906	-inf	10.0	-inf	-118.0			
0.0	10	4417	215.61512862999294	-inf	10.0	-inf	-118.0			
0.0	10	8513	211.88365886727917	-inf	10.0	-inf	-118.0			
0.0	10	2374	207.05591382257805	-inf	10.0	-inf	-118.0			
0.0	10	8520	218.27884341035966	-inf	10.0	-inf	-118.0			
0.0	10	8522	203.62260755974688	-inf	10.0	-inf	-118.0			
0.0	10	2381	209.02130494619232	-inf	10.0	-inf	-118.0			
0.0	10	347	199.89312776129813	-inf	10.0	-inf	-118.0			
0.0	10	2401	231.15770492735993	-inf	10.0	-inf	-118.0			
0.0	10	6504	165.18310985713384	-inf	10.0	-inf	-118.0			
0.0	10	4457	147.79488201935013	-inf	10.0	-inf	-118.0			
0.0	10	2422	79.77950794265547	-inf	10.0	-inf	-118.0			
0.0	10	6526	132.62228741165583	-inf	10.0	-inf	-118.0			
0.0	10	6528	224.20763031336799	-inf	10.0	-inf	-118.0			
0.0	10	4481	189.96849395901285	-inf	10.0	-inf	-118.0			
0.0	10	4493	226.65078897644304	-inf	10.0	-inf	-118.0			
0.0	10	2446	159.5833159043956	-inf	10.0	-inf	-118.0			
0.0	10	399	190.51121540338343	-inf	10.0	-inf	-118.0			
0.0	10	401	207.86515871701874	-inf	10.0	-inf	-118.0			
0.0	10	403	221.14929609930235	-inf	10.0	-inf	-118.0			
0.0	10	2452	229.29303421884904	-inf	10.0	-inf	-118.0			
0.0	10	6549	217.988139008143	-inf	10.0	-inf	-118.0			
0.0	10	408	129.53386853053848	-inf	10.0	-inf	-118.0			
0.0	10	4504	213.31532345584122	-inf	10.0	-inf	-118.0			
0.0	10	410	259.05171986486783	-inf	10.0	-inf	-118.0			
0.0	10	8600	107.99664367491731	-inf	10.0	-inf	-118.0			
0.0	10	412	248.91864985744405	-inf	10.0	-inf	-118.0			
0.0	10	2462	212.0306054872958	-inf	10.0	-inf	-118.0			
0.0	10	8607	174.5422538545146	-inf	10.0	-inf	-118.0			
0.0	10	8608	260.9005608246143	-inf	10.0	-inf	-118.0			
0.0	10	2468	230.63160766432875	-inf	10.0	-inf	-118.0			
0.0	10	4521	163.3425181034184	-inf	10.0	-inf	-118.0			
0.0	10	4526	198.33858996484454	-inf	10.0	-inf	-118.0			
0.0	10	6576	166.60042309617978	-inf	10.0	-inf	-118.0			
0.0	10	4529	206.34286761755203	-inf	10.0	-inf	-118.0			
0.0	10	6583	238.31486229643264	-inf	10.0	-inf	-118.0			
0.0	10	440	95.04644526958646	-inf	10.0	-inf	-118.0			
0.0	10	6586	155.31022417295816	-inf	10.0	-inf	-118.0			
0.0	10	8634	240.37085877575808	-inf	10.0	-inf	-118.0			
0.0	10	4541	166.95475729612022	-inf	10.0	-inf	-118.0			
0.0	10	8638	147.79766145912933	-inf	10.0	-inf	-118.0			
0.0	10	6594	143.12529135261735	-inf	10.0	-inf	-118.0			
0.0	10	454	195.82952536273868	-inf	10.0	-inf	-118.0			
0.0	10	2503	137.7641242340456	-inf	10.0	-inf	-118.0			
0.0	10	4551	138.5994510721407	-inf	10.0	-inf	-118.0			
0.0	10	6599	246.15806968654672	-inf	10.0	-inf	-118.0			
0.0	10	2506	234.97837572449305	-inf	10.0	-inf	-118.0			
0.0	10	2507	217.35154557697885	-inf	10.0	-inf	-118.0			
0.0	10	8646	134.08829386841379	-inf	10.0	-inf	-118.0			
0.0	10	4560	166.3910884720955	-inf	10.0	-inf	-118.0			
0.0	10	4562	171.01803787103387	-inf	10.0	-inf	-118.0			
0.0	10	4563	122.11091425980531	-inf	10.0	-inf	-118.0			
0.0	10	469	230.45401848288296	-inf	10.0	-inf	-118.0			
0.0	10	4565	250.60640891090313	-inf	10.0	-inf	-118.0			
0.0	10	2519	84.66262501565323	-inf	10.0	-inf	-118.0			
0.0	10	6613	160.23713903293842	-inf	10.0	-inf	-118.0			
0.0	10	8663	61.53397969150428	-inf	10.0	-inf	-118.0			
0.0	10	4572	244.26682701313604	-inf	10.0	-inf	-118.0			
0.0	10	4574	264.09248876719295	-inf	10.0	-inf	-118.0			
0.0	10	4575	261.2677320835014	-inf	10.0	-inf	-118.0			
0.0	10	8673	197.11271717506034	-inf	10.0	-inf	-118.0			
0.0	10	2531	225.0904982784008	-inf	10.0	-inf	-118.0			
0.0	10	8679	233.60754941851354	-inf	10.0	-inf	-118.0			
0.0	10	6642	204.07843081995904	-inf	10.0	-inf	-118.0			
0.0	10	6648	199.80813999574374	-inf	10.0	-inf	-118.0			
0.0	10	507	125.2892636073944	-inf	10.0	-inf	-118.0			
0.0	10	6651	243.75358738248846	-inf	10.0	-inf	-118.0			
0.0	10	8702	222.3047275403938	-inf	10.0	-inf	-118.0			
0.0	10	513	208.83146440685104	-inf	10.0	-inf	-118.0			
0.0	10	521	124.22314144057513	-inf	10.0	-inf	-118.0			
0.0	10	4622	250.7835485056869	-inf	10.0	-inf	-118.0			
0.0	10	2582	236.42690660431936	-inf	10.0	-inf	-118.0			
0.0	10	8727	175.2377736424487	-inf	10.0	-inf	-118.0			
0.0	10	8728	25.123584627366128	-inf	10.0	-inf	-118.0			
0.0	10	8730	111.2106528083983	-inf	10.0	-inf	-118.0			
0.0	10	2589	242.11919118783274	-inf	10.0	-inf	-118.0			
0.0	10	6686	248.88606785889968	-inf	10.0	-inf	-118.0			
0.0	10	2591	82.34639396425797	-inf	10.0	-inf	-118.0			
0.0	10	6688	133.86134174681908	-inf	10.0	-inf	-118.0			
0.0	10	8735	86.07676494086103	-inf	10.0	-inf	-118.0			
0.0	10	8736	205.6254369750998	-inf	10.0	-inf	-118.0			
0.0	10	8747	97.94226908313848	-inf	10.0	-inf	-118.0			
0.0	10	8748	255.44675160306966	-inf	10.0	-inf	-118.0			
0.0	10	563	274.2435417599116	-inf	10.0	-inf	-118.0			
0.0	10	8760	258.1417749516804	-inf	10.0	-inf	-118.0			
0.0	10	4665	251.9586216299184	-inf	10.0	-inf	-118.0			
0.0	10	6717	179.1017824257774	-inf	10.0	-inf	-118.0			
0.0	10	574	248.46880634478774	-inf	10.0	-inf	-118.0			
0.0	10	4672	218.20506407894766	-inf	10.0	-inf	-118.0			
0.0	10	4673	34.62793938381258	-inf	10.0	-inf	-118.0			
0.0	10	8768	144.54078213545407	-inf	10.0	-inf	-118.0			
0.0	10	8776	137.1013034268523	-inf	10.0	-inf	-118.0			
0.0	10	6731	203.9284565223993	-inf	10.0	-inf	-118.0			
0.0	10	8779	160.17543670901892	-inf	10.0	-inf	-118.0			
0.0	10	8781	21.17296360602255	-inf	10.0	-inf	-118.0			
0.0	10	2638	226.4994384159386	-inf	10.0	-inf	-118.0			
0.0	10	4687	195.41101916569997	-inf	10.0	-inf	-118.0			
0.0	10	6737	127.05503776228161	-inf	10.0	-inf	-118.0			
0.0	10	8789	103.07077540703393	-inf	10.0	-inf	-118.0			
0.0	10	598	69.58597462670937	-inf	10.0	-inf	-118.0			
0.0	10	8802	114.76976001549016	-inf	10.0	-inf	-118.0			
0.0	10	2659	222.43539790395354	-inf	10.0	-inf	-118.0			
0.0	10	8803	252.71488703638045	-inf	10.0	-inf	-118.0			
0.0	10	6759	14.586950162673457	-inf	10.0	-inf	-118.0			
0.0	10	8807	144.98483913192052	-inf	10.0	-inf	-118.0			
0.0	10	4720	100.1294166105288	-inf	10.0	-inf	-118.0			
0.0	10	4721	76.97961572274129	-inf	10.0	-inf	-118.0			
0.0	10	6768	224.0407951648829	-inf	10.0	-inf	-118.0			
0.0	10	8819	239.0055577399711	-inf	10.0	-inf	-118.0			
0.0	10	629	240.01210160203118	-inf	10.0	-inf	-118.0			
0.0	10	8821	226.06450661266376	-inf	10.0	-inf	-118.0			
0.0	10	4728	212.15199712986205	-inf	10.0	-inf	-118.0			
0.0	10	6779	37.7762262614907	-inf	10.0	-inf	-118.0			
0.0	10	6784	196.70933048983585	-inf	10.0	-inf	-118.0			
0.0	10	8834	232.29875210610467	-inf	10.0	-inf	-118.0			
0.0	10	2691	131.77140951542978	-inf	10.0	-inf	-118.0			
0.0	10	8836	192.35530073325373	-inf	10.0	-inf	-118.0			
0.0	10	8838	176.42741382381843	-inf	10.0	-inf	-118.0			
0.0	10	2698	228.15777491309726	-inf	10.0	-inf	-118.0			
0.0	10	6796	240.8582751413848	-inf	10.0	-inf	-118.0			
0.0	10	654	228.46374412998057	-inf	10.0	-inf	-118.0			
0.0	10	8850	191.25316714148065	-inf	10.0	-inf	-118.0			
0.0	10	659	227.28458618610134	-inf	10.0	-inf	-118.0			
0.0	10	6804	90.42698217897635	-inf	10.0	-inf	-118.0			
0.0	10	4757	218.98793325008188	-inf	10.0	-inf	-118.0			
0.0	10	4758	180.5645203050235	-inf	10.0	-inf	-118.0			
0.0	10	8853	270.5095462770327	-inf	10.0	-inf	-118.0			
0.0	10	670	246.05779891909938	-inf	10.0	-inf	-118.0			
0.0	10	2726	264.99005357157483	-inf	10.0	-inf	-118.0			
0.0	10	4775	188.98203623272434	-inf	10.0	-inf	-118.0			
0.0	10	8870	223.91808274604875	-inf	10.0	-inf	-118.0			
0.0	10	8875	27.398870471617766	-inf	10.0	-inf	-118.0			
0.0	10	8877	146.71989221612165	-inf	10.0	-inf	-118.0			
0.0	10	8878	128.177219682198	-inf	10.0	-inf	-118.0			
0.0	10	4788	209.7441214925032	-inf	10.0	-inf	-118.0			
0.0	10	8884	254.4112435606888	-inf	10.0	-inf	-118.0			
0.0	10	4790	191.15742169468407	-inf	10.0	-inf	-118.0			
0.0	10	696	243.68997218124545	-inf	10.0	-inf	-118.0			
0.0	10	8890	140.6042681098466	-inf	10.0	-inf	-118.0			
0.0	10	4800	180.625116512592	-inf	10.0	-inf	-118.0			
0.0	10	2755	191.33646116502484	-inf	10.0	-inf	-118.0			
0.0	10	2759	44.60358301792119	-inf	10.0	-inf	-118.0			
0.0	10	2763	253.71788497190926	-inf	10.0	-inf	-118.0			
0.0	10	4813	114.22399494438214	-inf	10.0	-inf	-118.0			
0.0	10	2767	202.27726877352583	-inf	10.0	-inf	-118.0			
0.0	10	6869	146.10766385682538	-inf	10.0	-inf	-118.0			
0.0	10	2776	89.6247217295656	-inf	10.0	-inf	-118.0			
0.0	10	732	129.65592261927938	-inf	10.0	-inf	-118.0			
0.0	10	6877	200.6635838054289	-inf	10.0	-inf	-118.0			
0.0	10	4831	254.3347057158072	-inf	10.0	-inf	-118.0			
0.0	10	2790	223.05832912826887	-inf	10.0	-inf	-118.0			
0.0	10	743	41.43760961263918	-inf	10.0	-inf	-118.0			
0.0	10	8936	238.71231553872434	-inf	10.0	-inf	-118.0			
0.0	10	4846	256.5191710896429	-inf	10.0	-inf	-118.0			
0.0	10	2802	96.06123297515424	-inf	10.0	-inf	-118.0			
0.0	10	4851	256.687840561142	-inf	10.0	-inf	-118.0			
0.0	10	6905	185.68226086637674	-inf	10.0	-inf	-118.0			
0.0	10	6906	185.28703472596416	-inf	10.0	-inf	-118.0			
0.0	10	6907	248.92573049499157	-inf	10.0	-inf	-118.0			
0.0	10	8957	246.8083522996744	-inf	10.0	-inf	-118.0			
0.0	10	4866	148.55506937273776	-inf	10.0	-inf	-118.0			
0.0	10	8964	76.23112001769849	-inf	10.0	-inf	-118.0			
0.0	10	2821	191.43871686991596	-inf	10.0	-inf	-118.0			
0.0	10	775	153.78733166348835	-inf	10.0	-inf	-118.0			
0.0	10	8969	198.68905270513093	-inf	10.0	-inf	-118.0			
0.0	10	8971	89.68991260807626	-inf	10.0	-inf	-118.0			
0.0	10	780	225.4827886993161	-inf	10.0	-inf	-118.0			
0.0	10	4878	156.67521342886536	-inf	10.0	-inf	-118.0			
0.0	10	784	181.90735259122926	-inf	10.0	-inf	-118.0			
0.0	10	2833	223.34815636307496	-inf	10.0	-inf	-118.0			
0.0	10	2835	39.70513716176437	-inf	10.0	-inf	-118.0			
0.0	10	4889	53.609282640736566	-inf	10.0	-inf	-118.0			
0.0	10	797	176.51088189849548	-inf	10.0	-inf	-118.0			
0.0	10	2846	212.4569350219113	-inf	10.0	-inf	-118.0			
0.0	10	810	194.72950220165714	-inf	10.0	-inf	-118.0			
0.0	10	2860	78.83250007911874	-inf	10.0	-inf	-118.0			
0.0	10	4912	65.2571722454497	-inf	10.0	-inf	-118.0			
0.0	10	2865	137.33123639124364	-inf	10.0	-inf	-118.0			
0.0	10	4917	221.93310591541538	-inf	10.0	-inf	-118.0			
0.0	10	2877	143.6339971019045	-inf	10.0	-inf	-118.0			
0.0	10	831	224.7400477151369	-inf	10.0	-inf	-118.0			
0.0	10	9023	268.23904723530444	-inf	10.0	-inf	-118.0			
