time	serving_cell_id	ue_id	distance_to_cell(m)	throughput(Mb/s)	sc_power(dBm)	rsrp(dBm)	noise_power(dBm)	sinr(dB)	cqi	mcs
0.0	0	8609	149.4752257280289	-inf	100.0	-inf	-118.0			
0.0	0	4523	261.12515153150133	-inf	100.0	-inf	-118.0			
0.0	0	4530	168.85655377089654	-inf	100.0	-inf	-118.0			
0.0	0	4536	206.05951073633494	-inf	100.0	-inf	-118.0			
0.0	0	441	129.5867751755551	-inf	100.0	-inf	-118.0			
0.0	0	8632	41.5096454833169	-inf	100.0	-inf	-118.0			
0.0	0	8643	241.7411811209245	-inf	100.0	-inf	-118.0			
0.0	0	6600	189.18807342334725	-inf	100.0	-inf	-118.0			
0.0	0	2511	85.58494777174197	-inf	100.0	-inf	-118.0			
0.0	0	8661	279.87883440779973	-inf	100.0	-inf	-118.0			
0.0	0	6616	170.47246487183506	-inf	100.0	-inf	-118.0			
0.0	0	483	144.82068798293113	-inf	100.0	-inf	-118.0			
0.0	0	2535	203.5691041007759	-inf	100.0	-inf	-118.0			
0.0	0	4587	87.06743403866493	-inf	100.0	-inf	-118.0			
0.0	0	4599	191.905465670367	-inf	100.0	-inf	-118.0			
0.0	0	2558	181.0023518681043	-inf	100.0	-inf	-118.0			
0.0	0	2567	243.60069645922633	-inf	100.0	-inf	-118.0			
0.0	0	6666	256.7172406169854	-inf	100.0	-inf	-118.0			
0.0	0	4619	68.3090815565451	-inf	100.0	-inf	-118.0			
0.0	0	6668	121.16868408813446	-inf	100.0	-inf	-118.0			
0.0	0	8724	245.1207542432554	-inf	100.0	-inf	-118.0			
0.0	0	8729	211.24380568032777	-inf	100.0	-inf	-118.0			
0.0	0	2587	181.99748546856497	-inf	100.0	-inf	-118.0			
0.0	0	552	136.4023361115364	-inf	100.0	-inf	-118.0			
0.0	0	6697	156.43188700534228	-inf	100.0	-inf	-118.0			
0.0	0	8744	245.020637446116	-inf	100.0	-inf	-118.0			
0.0	0	4651	172.60713869785798	-inf	100.0	-inf	-118.0			
0.0	0	558	237.86944829518953	-inf	100.0	-inf	-118.0			
0.0	0	8756	113.20272516637762	-inf	100.0	-inf	-118.0			
0.0	0	2614	228.57168496759397	-inf	100.0	-inf	-118.0			
0.0	0	6714	79.12850783297365	-inf	100.0	-inf	-118.0			
0.0	0	2626	139.45598676861073	-inf	100.0	-inf	-118.0			
0.0	0	8778	142.6673333735698	-inf	100.0	-inf	-118.0			
0.0	0	605	81.39271734149838	-inf	100.0	-inf	-118.0			
0.0	0	6749	87.77993241415966	-inf	100.0	-inf	-118.0			
0.0	0	6756	146.19238042906144	-inf	100.0	-inf	-118.0			
0.0	0	614	260.41954183177353	-inf	100.0	-inf	-118.0			
0.0	0	618	222.52781359813744	-inf	100.0	-inf	-118.0			
0.0	0	6764	236.53508489269046	-inf	100.0	-inf	-118.0			
0.0	0	2670	231.73793229647205	-inf	100.0	-inf	-118.0			
0.0	0	624	155.84454451067597	-inf	100.0	-inf	-118.0			
0.0	0	6774	198.18691318341627	-inf	100.0	-inf	-118.0			
0.0	0	2681	167.7594276061553	-inf	100.0	-inf	-118.0			
0.0	0	4730	77.57304014720788	-inf	100.0	-inf	-118.0			
0.0	0	6780	240.94543587757946	-inf	100.0	-inf	-118.0			
0.0	0	4736	116.48634370433534	-inf	100.0	-inf	-118.0			
0.0	0	4742	237.14184904928828	-inf	100.0	-inf	-118.0			
0.0	0	8840	162.93855845134794	-inf	100.0	-inf	-118.0			
0.0	0	8842	153.96001149140508	-inf	100.0	-inf	-118.0			
0.0	0	8849	163.58510970598294	-inf	100.0	-inf	-118.0			
0.0	0	6815	241.81942289786775	-inf	100.0	-inf	-118.0			
0.0	0	4772	198.70310071838708	-inf	100.0	-inf	-118.0			
0.0	0	8868	77.0850829561452	-inf	100.0	-inf	-118.0			
0.0	0	4783	136.99186139592794	-inf	100.0	-inf	-118.0			
0.0	0	6834	243.3379574351176	-inf	100.0	-inf	-118.0			
0.0	0	8889	237.63620978620708	-inf	100.0	-inf	-118.0			
0.0	0	4810	210.25687776912565	-inf	100.0	-inf	-118.0			
0.0	0	6859	195.15527003711398	-inf	100.0	-inf	-118.0			
0.0	0	4819	227.93096730372432	-inf	100.0	-inf	-118.0			
0.0	0	2772	154.4659130389546	-inf	100.0	-inf	-118.0			
0.0	0	4823	251.76428635117736	-inf	100.0	-inf	-118.0			
0.0	0	4833	174.04143152513393	-inf	100.0	-inf	-118.0			
0.0	0	2787	122.84182991858943	-inf	100.0	-inf	-118.0			
0.0	0	740	155.92305983300807	-inf	100.0	-inf	-118.0			
0.0	0	8935	272.0944173663983	-inf	100.0	-inf	-118.0			
0.0	0	8951	135.22433712658156	-inf	100.0	-inf	-118.0			
0.0	0	4874	92.6554159738931	-inf	100.0	-inf	-118.0			
0.0	0	2828	271.83025352485737	-inf	100.0	-inf	-118.0			
0.0	0	4876	221.6714060553828	-inf	100.0	-inf	-118.0			
0.0	0	8972	214.46103005149777	-inf	100.0	-inf	-118.0			
0.0	0	4879	183.6720480084738	-inf	100.0	-inf	-118.0			
0.0	0	8978	119.775508118168	-inf	100.0	-inf	-118.0			
0.0	0	791	54.539359794835455	-inf	100.0	-inf	-118.0			
0.0	0	8991	109.18753808949259	-inf	100.0	-inf	-118.0			
0.0	0	2863	190.2811719932609	-inf	100.0	-inf	-118.0			
0.0	0	9008	180.4777430182086	-inf	100.0	-inf	-118.0			
0.0	0	6963	195.16124038821167	-inf	100.0	-inf	-118.0			
0.0	0	9012	223.95616389874132	-inf	100.0	-inf	-118.0			
0.0	0	9022	226.2671354656801	-inf	100.0	-inf	-118.0			
0.0	0	4928	261.3587552667023	-inf	100.0	-inf	-118.0			
0.0	0	2889	220.8265624345306	-inf	100.0	-inf	-118.0			
0.0	0	9037	65.99586305226094	-inf	100.0	-inf	-118.0			
0.0	0	865	246.50521582589002	-inf	100.0	-inf	-118.0			
0.0	0	4964	181.53716884244966	-inf	100.0	-inf	-118.0			
0.0	0	7012	180.79853266640293	-inf	100.0	-inf	-118.0			
0.0	0	872	53.30826956455311	-inf	100.0	-inf	-118.0			
0.0	0	7019	232.56207107375667	-inf	100.0	-inf	-118.0			
0.0	0	2929	200.96818373923827	-inf	100.0	-inf	-118.0			
0.0	0	4983	114.73253540217927	-inf	100.0	-inf	-118.0			
0.0	0	4999	252.93624664880522	-inf	100.0	-inf	-118.0			
0.0	0	5001	83.87823798785331	-inf	100.0	-inf	-118.0			
0.0	0	5004	203.53321294474074	-inf	100.0	-inf	-118.0			
0.0	0	5006	207.6412422580044	-inf	100.0	-inf	-118.0			
0.0	0	9106	224.80307820832124	-inf	100.0	-inf	-118.0			
0.0	0	5014	237.0103132844573	-inf	100.0	-inf	-118.0			
0.0	0	9123	156.8704572113302	-inf	100.0	-inf	-118.0			
0.0	0	7077	129.93369604022817	-inf	100.0	-inf	-118.0			
0.0	0	5040	232.45690403139142	-inf	100.0	-inf	-118.0			
0.0	0	9139	158.17794759655564	-inf	100.0	-inf	-118.0			
0.0	0	953	169.4571163204475	-inf	100.0	-inf	-118.0			
0.0	0	9147	149.46422765610615	-inf	100.0	-inf	-118.0			
0.0	0	3004	219.7515747576156	-inf	100.0	-inf	-118.0			
0.0	0	5060	17.296847530831954	-inf	100.0	-inf	-118.0			
0.0	0	3019	97.02676003369739	-inf	100.0	-inf	-118.0			
0.0	0	974	211.76895246951048	-inf	100.0	-inf	-118.0			
0.0	0	5071	218.99367293415835	-inf	100.0	-inf	-118.0			
0.0	0	7128	251.20731196186216	-inf	100.0	-inf	-118.0			
0.0	0	5081	117.05392615059252	-inf	100.0	-inf	-118.0			
0.0	0	7130	198.99401388106875	-inf	100.0	-inf	-118.0			
0.0	0	7136	197.80504695559054	-inf	100.0	-inf	-118.0			
0.0	0	9192	107.20456881223772	-inf	100.0	-inf	-118.0			
0.0	0	5106	56.3821251946716	-inf	100.0	-inf	-118.0			
0.0	0	3065	17.024722569896753	-inf	100.0	-inf	-118.0			
0.0	0	7172	124.03015022985802	-inf	100.0	-inf	-118.0			
0.0	0	7174	245.43345935752558	-inf	100.0	-inf	-118.0			
0.0	0	7178	204.1470131548534	-inf	100.0	-inf	-118.0			
0.0	0	7180	261.5101533379679	-inf	100.0	-inf	-118.0			
0.0	0	5135	130.46754593284194	-inf	100.0	-inf	-118.0			
0.0	0	1042	203.60360515315173	-inf	100.0	-inf	-118.0			
0.0	0	1044	58.984247010459534	-inf	100.0	-inf	-118.0			
0.0	0	7193	99.29983324152587	-inf	100.0	-inf	-118.0			
0.0	0	9245	162.8318429509559	-inf	100.0	-inf	-118.0			
0.0	0	9253	163.57854930669262	-inf	100.0	-inf	-118.0			
0.0	0	5165	144.60493268992644	-inf	100.0	-inf	-118.0			
0.0	0	7215	38.64533380476956	-inf	100.0	-inf	-118.0			
0.0	0	3124	138.0672713564203	-inf	100.0	-inf	-118.0			
0.0	0	3145	114.9914358068343	-inf	100.0	-inf	-118.0			
0.0	0	5195	127.60792883762635	-inf	100.0	-inf	-118.0			
0.0	0	5196	138.47830510504446	-inf	100.0	-inf	-118.0			
0.0	0	3150	235.45236894646013	-inf	100.0	-inf	-118.0			
0.0	0	9294	128.42974817971378	-inf	100.0	-inf	-118.0			
0.0	0	9320	219.49852885139774	-inf	100.0	-inf	-118.0			
0.0	0	3178	193.09265294933994	-inf	100.0	-inf	-118.0			
0.0	0	1131	221.69114613697585	-inf	100.0	-inf	-118.0			
0.0	0	3189	189.2435677662208	-inf	100.0	-inf	-118.0			
0.0	0	7288	246.690878854134	-inf	100.0	-inf	-118.0			
0.0	0	5249	69.71145386382173	-inf	100.0	-inf	-118.0			
0.0	0	9349	248.02004675913733	-inf	100.0	-inf	-118.0			
0.0	0	5261	84.7062944986484	-inf	100.0	-inf	-118.0			
0.0	0	9361	202.7769323596227	-inf	100.0	-inf	-118.0			
0.0	0	3232	261.4995761967442	-inf	100.0	-inf	-118.0			
0.0	0	3242	142.00605342892055	-inf	100.0	-inf	-118.0			
0.0	0	7340	155.69271866687	-inf	100.0	-inf	-118.0			
0.0	0	5294	265.2410015736782	-inf	100.0	-inf	-118.0			
0.0	0	9392	77.33882139034532	-inf	100.0	-inf	-118.0			
0.0	0	5298	45.24652617087886	-inf	100.0	-inf	-118.0			
0.0	0	1203	132.14177296252313	-inf	100.0	-inf	-118.0			
0.0	0	5299	253.4168166440921	-inf	100.0	-inf	-118.0			
0.0	0	1210	58.14783642059885	-inf	100.0	-inf	-118.0			
0.0	0	7362	102.47952297389034	-inf	100.0	-inf	-118.0			
0.0	0	5334	159.47604866384322	-inf	100.0	-inf	-118.0			
0.0	0	7384	42.16173150272482	-inf	100.0	-inf	-118.0			
0.0	0	1262	243.49506545923066	-inf	100.0	-inf	-118.0			
0.0	0	3311	255.2757761394763	-inf	100.0	-inf	-118.0			
0.0	0	5359	153.87943687765036	-inf	100.0	-inf	-118.0			
0.0	0	9462	94.47642060328981	-inf	100.0	-inf	-118.0			
0.0	0	7417	239.23077721406398	-inf	100.0	-inf	-118.0			
0.0	0	3324	242.33856170603286	-inf	100.0	-inf	-118.0			
0.0	0	3333	223.42120412763282	-inf	100.0	-inf	-118.0			
0.0	0	5386	143.07799945174466	-inf	100.0	-inf	-118.0			
0.0	0	7436	78.25547745224729	-inf	100.0	-inf	-118.0			
0.0	0	7438	261.3535579589342	-inf	100.0	-inf	-118.0			
0.0	0	3350	153.06240386128917	-inf	100.0	-inf	-118.0			
0.0	0	5404	244.29732426274703	-inf	100.0	-inf	-118.0			
0.0	0	9504	232.1215544478023	-inf	100.0	-inf	-118.0			
0.0	0	3361	247.20358725693615	-inf	100.0	-inf	-118.0			
0.0	0	5409	151.2879230421151	-inf	100.0	-inf	-118.0			
0.0	0	3365	240.43849887220998	-inf	100.0	-inf	-118.0			
0.0	0	5420	51.74997549887911	-inf	100.0	-inf	-118.0			
0.0	0	7470	232.8554418940476	-inf	100.0	-inf	-118.0			
0.0	0	9519	88.64297284282716	-inf	100.0	-inf	-118.0			
0.0	0	9532	146.1761257035398	-inf	100.0	-inf	-118.0			
0.0	0	1341	116.41810983172972	-inf	100.0	-inf	-118.0			
0.0	0	7489	229.41691307209834	-inf	100.0	-inf	-118.0			
0.0	0	9542	83.66391069296373	-inf	100.0	-inf	-118.0			
0.0	0	1356	244.40060622050603	-inf	100.0	-inf	-118.0			
0.0	0	5461	245.37899477363445	-inf	100.0	-inf	-118.0			
0.0	0	9563	163.7466957126898	-inf	100.0	-inf	-118.0			
0.0	0	1373	161.83741400560538	-inf	100.0	-inf	-118.0			
0.0	0	3440	225.69257463078074	-inf	100.0	-inf	-118.0			
0.0	0	5494	81.91663081593678	-inf	100.0	-inf	-118.0			
0.0	0	1404	158.03243038059193	-inf	100.0	-inf	-118.0			
0.0	0	3453	260.12094826072666	-inf	100.0	-inf	-118.0			
0.0	0	5501	215.57940813516555	-inf	100.0	-inf	-118.0			
0.0	0	1433	133.8960363042776	-inf	100.0	-inf	-118.0			
0.0	0	5533	233.49878178789155	-inf	100.0	-inf	-118.0			
0.0	0	9632	54.43096343937647	-inf	100.0	-inf	-118.0			
0.0	0	7589	115.44429087168427	-inf	100.0	-inf	-118.0			
0.0	0	9641	142.2411062816592	-inf	100.0	-inf	-118.0			
0.0	0	1459	173.63025926705546	-inf	100.0	-inf	-118.0			
0.0	0	1464	202.80926605719418	-inf	100.0	-inf	-118.0			
0.0	0	7612	192.71106508557517	-inf	100.0	-inf	-118.0			
0.0	0	5566	159.42038775754304	-inf	100.0	-inf	-118.0			
0.0	0	1472	236.25615689748938	-inf	100.0	-inf	-118.0			
0.0	0	7626	186.6027063208014	-inf	100.0	-inf	-118.0			
0.0	0	7632	173.41983030265297	-inf	100.0	-inf	-118.0			
0.0	0	9683	112.2085617392281	-inf	100.0	-inf	-118.0			
0.0	0	1494	249.25914242637378	-inf	100.0	-inf	-118.0			
0.0	0	1499	187.53409169140508	-inf	100.0	-inf	-118.0			
0.0	0	7647	260.41824042673954	-inf	100.0	-inf	-118.0			
0.0	0	3555	99.90508162442012	-inf	100.0	-inf	-118.0			
0.0	0	1512	157.25865290312078	-inf	100.0	-inf	-118.0			
0.0	0	9704	90.1710082852	-inf	100.0	-inf	-118.0			
0.0	0	3562	216.2056127311285	-inf	100.0	-inf	-118.0			
0.0	0	1526	113.58173715443446	-inf	100.0	-inf	-118.0			
0.0	0	7674	127.26358230054	-inf	100.0	-inf	-118.0			
0.0	0	3579	232.69976124599313	-inf	100.0	-inf	-118.0			
0.0	0	9723	143.36161978628402	-inf	100.0	-inf	-118.0			
0.0	0	5631	28.27571591372407	-inf	100.0	-inf	-118.0			
0.0	0	5652	258.65652250590455	-inf	100.0	-inf	-118.0			
0.0	0	9760	210.07368793019728	-inf	100.0	-inf	-118.0			
0.0	0	1569	102.48187342546068	-inf	100.0	-inf	-118.0			
0.0	0	5667	153.46926033920568	-inf	100.0	-inf	-118.0			
0.0	0	9773	186.8458907193591	-inf	100.0	-inf	-118.0			
0.0	0	3641	227.13358723494923	-inf	100.0	-inf	-118.0			
0.0	0	5692	216.59527226178236	-inf	100.0	-inf	-118.0			
0.0	0	9796	198.2304402275532	-inf	100.0	-inf	-118.0			
0.0	0	7762	186.8257256691855	-inf	100.0	-inf	-118.0			
0.0	0	5719	161.90992330610916	-inf	100.0	-inf	-118.0			
0.0	0	3692	162.7291322223201	-inf	100.0	-inf	-118.0			
0.0	0	9839	273.2272541130725	-inf	100.0	-inf	-118.0			
0.0	0	5747	217.93204905752643	-inf	100.0	-inf	-118.0			
0.0	0	5750	259.3124876918385	-inf	100.0	-inf	-118.0			
0.0	0	3711	200.79994624773025	-inf	100.0	-inf	-118.0			
0.0	0	7810	167.7809326705629	-inf	100.0	-inf	-118.0			
0.0	0	9858	130.5618061831569	-inf	100.0	-inf	-118.0			
0.0	0	5769	276.6685848664141	-inf	100.0	-inf	-118.0			
0.0	0	7820	73.05670998030604	-inf	100.0	-inf	-118.0			
0.0	0	5773	194.01364741015013	-inf	100.0	-inf	-118.0			
0.0	0	7821	249.25695969810656	-inf	100.0	-inf	-118.0			
0.0	0	7832	157.93925804714738	-inf	100.0	-inf	-118.0			
0.0	0	9881	278.933621518167	-inf	100.0	-inf	-118.0			
0.0	0	5786	223.40474669546572	-inf	100.0	-inf	-118.0			
0.0	0	3739	237.8856862218439	-inf	100.0	-inf	-118.0			
0.0	0	3744	232.69648460706847	-inf	100.0	-inf	-118.0			
0.0	0	7844	126.71189392973646	-inf	100.0	-inf	-118.0			
0.0	0	3749	185.6739879077339	-inf	100.0	-inf	-118.0			
0.0	0	7847	49.98463771044855	-inf	100.0	-inf	-118.0			
0.0	0	3753	174.9420920597921	-inf	100.0	-inf	-118.0			
0.0	0	5807	187.47107115314518	-inf	100.0	-inf	-118.0			
0.0	0	9903	76.94509823844425	-inf	100.0	-inf	-118.0			
0.0	0	3761	249.76172667158806	-inf	100.0	-inf	-118.0			
0.0	0	3770	53.01010502188232	-inf	100.0	-inf	-118.0			
0.0	0	3776	71.05132398727578	-inf	100.0	-inf	-118.0			
0.0	0	1731	197.49428640384144	-inf	100.0	-inf	-118.0			
0.0	0	3793	153.87697318448707	-inf	100.0	-inf	-118.0			
0.0	0	1773	122.96328121732486	-inf	100.0	-inf	-118.0			
0.0	0	3824	67.84958928991198	-inf	100.0	-inf	-118.0			
0.0	0	3826	215.03276719262388	-inf	100.0	-inf	-118.0			
0.0	0	7929	168.58044716792284	-inf	100.0	-inf	-118.0			
0.0	0	7933	228.6183638236964	-inf	100.0	-inf	-118.0			
0.0	0	5891	193.9508593453027	-inf	100.0	-inf	-118.0			
0.0	0	3847	224.52192849634264	-inf	100.0	-inf	-118.0			
0.0	0	5905	223.20186466179572	-inf	100.0	-inf	-118.0			
0.0	0	5909	41.23042502109957	-inf	100.0	-inf	-118.0			
0.0	0	7960	243.12619976480548	-inf	100.0	-inf	-118.0			
0.0	0	7966	274.53495999689295	-inf	100.0	-inf	-118.0			
0.0	0	1827	111.21334189047742	-inf	100.0	-inf	-118.0			
0.0	0	3876	188.26867379066064	-inf	100.0	-inf	-118.0			
0.0	0	7982	49.93319390842903	-inf	100.0	-inf	-118.0			
0.0	0	7983	241.06091311209258	-inf	100.0	-inf	-118.0			
0.0	0	1841	198.8249063535103	-inf	100.0	-inf	-118.0			
0.0	0	10035	239.13258908106914	-inf	100.0	-inf	-118.0			
0.0	0	7997	203.3861183025802	-inf	100.0	-inf	-118.0			
0.0	0	8000	258.2574307988609	-inf	100.0	-inf	-118.0			
0.0	0	8005	256.5830841950337	-inf	100.0	-inf	-118.0			
0.0	0	8008	235.64372856247687	-inf	100.0	-inf	-118.0			
0.0	0	5969	225.86834718133153	-inf	100.0	-inf	-118.0			
0.0	0	8038	81.07807335011977	-inf	100.0	-inf	-118.0			
0.0	0	8044	94.21069655592278	-inf	100.0	-inf	-118.0			
0.0	0	3972	116.2169565167357	-inf	100.0	-inf	-118.0			
0.0	0	8069	200.20256012363535	-inf	100.0	-inf	-118.0			
0.0	0	3974	202.85946973876676	-inf	100.0	-inf	-118.0			
0.0	0	1934	172.50832492844165	-inf	100.0	-inf	-118.0			
0.0	0	8078	248.18007459876068	-inf	100.0	-inf	-118.0			
0.0	0	6040	236.36921009335597	-inf	100.0	-inf	-118.0			
0.0	0	1946	256.6796583561922	-inf	100.0	-inf	-118.0			
0.0	0	1949	213.5695695411518	-inf	100.0	-inf	-118.0			
0.0	0	6052	224.42098805177415	-inf	100.0	-inf	-118.0			
0.0	0	1972	238.6963117959999	-inf	100.0	-inf	-118.0			
0.0	0	4020	157.68017013970473	-inf	100.0	-inf	-118.0			
0.0	0	6080	235.55566268063836	-inf	100.0	-inf	-118.0			
0.0	0	6081	255.38936699804273	-inf	100.0	-inf	-118.0			
0.0	0	6091	181.96832063428062	-inf	100.0	-inf	-118.0			
0.0	0	6100	177.67082941413753	-inf	100.0	-inf	-118.0			
0.0	0	4057	60.33564817163638	-inf	100.0	-inf	-118.0			
0.0	0	4070	269.2942565869506	-inf	100.0	-inf	-118.0			
0.0	0	6118	245.61565376475545	-inf	100.0	-inf	-118.0			
0.0	1	5	111.9859951150646	-inf	100.0	-inf	-118.0			
0.0	1	6150	226.58257825571994	-inf	100.0	-inf	-118.0			
0.0	1	4104	160.68272442034348	-inf	100.0	-inf	-118.0			
0.0	1	12	113.96215640504006	-inf	100.0	-inf	-118.0			
0.0	1	31	204.1148740955033	-inf	100.0	-inf	-118.0			
0.0	1	8224	127.63562753917027	-inf	100.0	-inf	-118.0			
0.0	1	6181	215.82110164139675	-inf	100.0	-inf	-118.0			
0.0	1	48	234.55053279772653	-inf	100.0	-inf	-118.0			
0.0	1	2096	168.57414570749998	-inf	100.0	-inf	-118.0			
0.0	1	6196	242.43190252125424	-inf	100.0	-inf	-118.0			
0.0	1	6197	245.4593560360062	-inf	100.0	-inf	-118.0			
0.0	1	55	253.59231572941653	-inf	100.0	-inf	-118.0			
0.0	1	4151	137.37270310232176	-inf	100.0	-inf	-118.0			
0.0	1	4152	173.90222458752126	-inf	100.0	-inf	-118.0			
0.0	1	2107	213.88687156010738	-inf	100.0	-inf	-118.0			
0.0	1	4160	199.15566441034096	-inf	100.0	-inf	-118.0			
0.0	1	8259	220.7883878925311	-inf	100.0	-inf	-118.0			
0.0	1	6215	108.38212194516339	-inf	100.0	-inf	-118.0			
0.0	1	8269	246.23159569459486	-inf	100.0	-inf	-118.0			
0.0	1	81	247.54365025192624	-inf	100.0	-inf	-118.0			
0.0	1	2129	123.8652965214876	-inf	100.0	-inf	-118.0			
0.0	1	6227	17.187601665349632	-inf	100.0	-inf	-118.0			
0.0	1	4184	197.1198365621669	-inf	100.0	-inf	-118.0			
0.0	1	4185	210.61666200764014	-inf	100.0	-inf	-118.0			
0.0	1	8280	132.56016258502038	-inf	100.0	-inf	-118.0			
0.0	1	6235	109.76433365576453	-inf	100.0	-inf	-118.0			
0.0	1	4190	207.30692385832936	-inf	100.0	-inf	-118.0			
0.0	1	4196	103.42191649593653	-inf	100.0	-inf	-118.0			
0.0	1	8297	123.86978194055823	-inf	100.0	-inf	-118.0			
0.0	1	8299	152.83516574963932	-inf	100.0	-inf	-118.0			
0.0	1	8301	47.62154282273852	-inf	100.0	-inf	-118.0			
0.0	1	110	168.10765236947577	-inf	100.0	-inf	-118.0			
