 time cell_id                  cell_xyz  cell_bw_MHz subbands  MIMO_gain pattern cell_dBm n_UEs  tp_agg_bits  tp_avg_bits  cell_ec_now  cell_ee_now  cell_avg_se_now  cell_tp_agg_bits_cum  cell_tp_avg_bits_cum  cell_ec_cum  cell_ee_cum  cell_avg_se_overall
  2.0       7    -1000.\t    0.\t   20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133            87599500.0            72257750.0 4.088274e+07    57.852941         7.202760e-03
  2.0       8       -500.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133            89943500.0            74601750.0 4.239691e+07    59.400978         5.689073e-03
  2.0       9              0.\t 0.\t20.         10.0        1        0.0    None       49     2   12519500.0    6259750.0 1.514175e+06     8.268197         0.417317           102463000.0            80861500.0 4.391109e+07    67.669175         2.820038e-02
  2.0      10          500.\t  0.\t 20.         10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           102463000.0            80861500.0 4.542526e+07    67.669175         1.880026e-03
  2.0      11       1000.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           104807000.0            83205500.0 4.693944e+07    69.217212         5.334224e-03
  2.0      12 -750.  \t 433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           104807000.0            83205500.0 4.845361e+07    69.217212         3.556149e-04
  2.0      13 -250.  \t 433.01\t  20.           10.0        1        0.0    None       49     1    3066000.0    3066000.0 1.514175e+06     2.024864         0.102200           107873000.0            86271500.0 4.996779e+07    71.242077         6.837041e-03
  2.0      14    250.  \t433.01\t 20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           121135000.0            99533500.0 5.148196e+07    80.000639         2.992691e-02
  2.0      15    750.  \t433.01\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 5.299614e+07    80.000639         1.995128e-03
  2.0      16 -500.  \t 866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 5.451031e+07    80.000639         1.330085e-04
  2.0      17      0.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 5.602449e+07    80.000639         8.867234e-06
  2.0      18    500.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 5.753867e+07    80.000639         5.911489e-07
  3.0       0 -500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 5.905284e+07    80.000639         3.940993e-08
  3.0       1    0.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 6.056702e+07    80.000639         2.627329e-09
  3.0       2  500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 6.208119e+07    80.000639         1.751552e-10
  3.0       3 -750.  \t-433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           121135000.0            99533500.0 6.359537e+07    80.000639         1.167702e-11
  3.0       4 -250.  \t-433.01\t  20.           10.0        1        0.0    None       49     2    9082000.0    4541000.0 1.514175e+06     5.997984         0.302733           130217000.0           104074500.0 6.510954e+07    85.998623         2.018222e-02
  3.0       5  250.  \t-433.01\t  20.           10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           132561000.0           106418500.0 6.662372e+07    87.546661         6.554370e-03
  3.0       6  750.  \t-433.01\t  20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           145823000.0           119680500.0 6.813789e+07    96.305223         2.990807e-02
  3.0       7    -1000.\t    0.\t   20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           148167000.0           122024500.0 6.965207e+07    97.853261         7.202760e-03
  3.0       8       -500.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           150511000.0           124368500.0 7.116624e+07    99.401298         5.689073e-03
  3.0       9              0.\t 0.\t20.         10.0        1        0.0    None       49     2   12519500.0    6259750.0 1.514175e+06     8.268197         0.417317           163030500.0           130628250.0 7.268042e+07   107.669495         2.820038e-02
  3.0      10          500.\t  0.\t 20.         10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           163030500.0           130628250.0 7.419459e+07   107.669495         1.880026e-03
  3.0      11       1000.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           165374500.0           132972250.0 7.570877e+07   109.217532         5.334224e-03
  3.0      12 -750.  \t 433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           165374500.0           132972250.0 7.722295e+07   109.217532         3.556149e-04
  3.0      13 -250.  \t 433.01\t  20.           10.0        1        0.0    None       49     1    3066000.0    3066000.0 1.514175e+06     2.024864         0.102200           168440500.0           136038250.0 7.873712e+07   111.242396         6.837041e-03
  3.0      14    250.  \t433.01\t 20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           181702500.0           149300250.0 8.025130e+07   120.000959         2.992691e-02
  3.0      15    750.  \t433.01\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 8.176547e+07   120.000959         1.995128e-03
  3.0      16 -500.  \t 866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 8.327965e+07   120.000959         1.330085e-04
  3.0      17      0.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 8.479382e+07   120.000959         8.867234e-06
  3.0      18    500.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 8.630800e+07   120.000959         5.911489e-07
  4.0       0 -500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 8.782217e+07   120.000959         3.940993e-08
  4.0       1    0.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 8.933635e+07   120.000959         2.627329e-09
  4.0       2  500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 9.085052e+07   120.000959         1.751552e-10
  4.0       3 -750.  \t-433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           181702500.0           149300250.0 9.236470e+07   120.000959         1.167702e-11
  4.0       4 -250.  \t-433.01\t  20.           10.0        1        0.0    None       49     2    9082000.0    4541000.0 1.514175e+06     5.997984         0.302733           190784500.0           153841250.0 9.387887e+07   125.998943         2.018222e-02
  4.0       5  250.  \t-433.01\t  20.           10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           193128500.0           156185250.0 9.539305e+07   127.546980         6.554370e-03
  4.0       6  750.  \t-433.01\t  20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           206390500.0           169447250.0 9.690723e+07   136.305543         2.990807e-02
  4.0       7    -1000.\t    0.\t   20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           208734500.0           171791250.0 9.842140e+07   137.853580         7.202760e-03
  4.0       8       -500.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           211078500.0           174135250.0 9.993558e+07   139.401618         5.689073e-03
  4.0       9              0.\t 0.\t20.         10.0        1        0.0    None       49     2   12519500.0    6259750.0 1.514175e+06     8.268197         0.417317           223598000.0           180395000.0 1.014498e+08   147.669814         2.820038e-02
  4.0      10          500.\t  0.\t 20.         10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           223598000.0           180395000.0 1.029639e+08   147.669814         1.880026e-03
  4.0      11       1000.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           225942000.0           182739000.0 1.044781e+08   149.217852         5.334224e-03
  4.0      12 -750.  \t 433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           225942000.0           182739000.0 1.059923e+08   149.217852         3.556149e-04
  4.0      13 -250.  \t 433.01\t  20.           10.0        1        0.0    None       49     1    3066000.0    3066000.0 1.514175e+06     2.024864         0.102200           229008000.0           185805000.0 1.075065e+08   151.242716         6.837041e-03
  4.0      14    250.  \t433.01\t 20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           242270000.0           199067000.0 1.090206e+08   160.001279         2.992691e-02
  4.0      15    750.  \t433.01\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.105348e+08   160.001279         1.995128e-03
  4.0      16 -500.  \t 866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.120490e+08   160.001279         1.330085e-04
  4.0      17      0.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.135632e+08   160.001279         8.867234e-06
  4.0      18    500.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.150773e+08   160.001279         5.911489e-07
  5.0       0 -500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.165915e+08   160.001279         3.940993e-08
  5.0       1    0.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.181057e+08   160.001279         2.627329e-09
  5.0       2  500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.196199e+08   160.001279         1.751552e-10
  5.0       3 -750.  \t-433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           242270000.0           199067000.0 1.211340e+08   160.001279         1.167702e-11
  5.0       4 -250.  \t-433.01\t  20.           10.0        1        0.0    None       49     2    9082000.0    4541000.0 1.514175e+06     5.997984         0.302733           251352000.0           203608000.0 1.226482e+08   165.999263         2.018222e-02
