seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_agg_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	3	11	[1000.    0.   20.]	10	1	0	34	44	1.02574e+07	233123	48497.3	211.505	0.341914	4.42218e+08	1.03863e+07	1.25757e+07	3592.07	0.036695
0	3	12	[-750.    433.01   20.  ]	10	1	0	34	58	1.0466e+07	180449	48497.3	215.807	0.348868	4.52684e+08	1.05668e+07	1.26242e+07	3807.88	0.0385563
0	3	13	[-250.    433.01   20.  ]	10	1	0	34	67	7.03e+06	104925	48497.3	144.957	0.234333	4.59714e+08	1.06717e+07	1.26727e+07	3952.83	0.027289
0	3	14	[250.   433.01  20.  ]	10	1	0	34	71	8.3233e+06	117230	48497.3	171.624	0.277443	4.68038e+08	1.07889e+07	1.27212e+07	4124.46	0.0304732
0	3	15	[750.   433.01  20.  ]	10	1	0	34	44	1.17215e+07	266397	48497.3	241.694	0.390716	4.79759e+08	1.10553e+07	1.27697e+07	4366.15	0.0421189
0	3	16	[-500.    866.03   20.  ]	10	1	0	34	26	1.02766e+07	395253	48497.3	211.9	0.342553	4.90036e+08	1.14506e+07	1.28182e+07	4578.05	0.0384671
0	3	17	[  0.   866.03  20.  ]	10	1	0	34	44	1.03139e+07	234407	48497.3	212.67	0.343797	5.0035e+08	1.1685e+07	1.28667e+07	4790.72	0.0382264
0	3	18	[500.   866.03  20.  ]	10	1	0	34	29	8.62459e+06	297400	48497.3	177.837	0.287486	5.08974e+08	1.19824e+07	1.29151e+07	4968.56	0.0325713
0	4	0	[-500.   -866.03   20.  ]	10	1	0	29	23	1.03617e+07	450509	15770.3	657.038	0.34539	5.19336e+08	1.24329e+07	1.29309e+07	5625.6	0.0377961
0	4	1	[   0.   -866.03   20.  ]	10	1	0	29	62	8.56852e+06	138202	15770.3	543.332	0.285617	5.27904e+08	1.25711e+07	1.29467e+07	6168.93	0.0323413
0	4	2	[ 500.   -866.03   20.  ]	10	1	0	29	31	9.89529e+06	319203	15770.3	627.463	0.329843	5.378e+08	1.28903e+07	1.29625e+07	6796.39	0.0362184
0	4	3	[-750.   -433.01   20.  ]	10	1	0	29	59	9.98347e+06	169211	15770.3	633.055	0.332782	5.47783e+08	1.30595e+07	1.29782e+07	7429.45	0.0369001
0	4	4	[-250.   -433.01   20.  ]	10	1	0	29	72	7.21297e+06	100180	15770.3	457.377	0.240432	5.54996e+08	1.31597e+07	1.2994e+07	7886.82	0.0277332
0	4	5	[ 250.   -433.01   20.  ]	10	1	0	29	89	8.22349e+06	92398.8	15770.3	521.454	0.274116	5.6322e+08	1.32521e+07	1.30098e+07	8408.28	0.030185
0	4	6	[ 750.   -433.01   20.  ]	10	1	0	29	49	1.00677e+07	205462	15770.3	638.393	0.335588	5.73287e+08	1.34576e+07	1.30255e+07	9046.67	0.0365773
0	4	7	[-1000.     0.    20.]	10	1	0	29	18	7.28833e+06	404907	15770.3	462.155	0.242944	5.80576e+08	1.38625e+07	1.30413e+07	9508.83	0.0279522
0	4	8	[-500.    0.   20.]	10	1	0	29	81	7.38069e+06	91119.6	15770.3	468.012	0.246023	5.87956e+08	1.39536e+07	1.30571e+07	9976.84	0.0273975
0	4	9	[ 0.  0. 20.]	10	1	0	29	85	6.92668e+06	81490.4	15770.3	439.223	0.230889	5.94883e+08	1.40351e+07	1.30729e+07	10416.1	0.0258287
0	4	10	[500.   0.  20.]	10	1	0	29	60	6.73598e+06	112266	15770.3	427.131	0.224533	6.01619e+08	1.41473e+07	1.30886e+07	10843.2	0.0250361
0	4	11	[1000.    0.   20.]	10	1	0	29	44	1.02574e+07	233123	15770.3	650.426	0.341914	6.11876e+08	1.43805e+07	1.31044e+07	11493.6	0.036695
0	4	12	[-750.    433.01   20.  ]	10	1	0	29	58	1.0466e+07	180449	15770.3	663.655	0.348868	6.22342e+08	1.45609e+07	1.31202e+07	12157.3	0.0385563
0	4	13	[-250.    433.01   20.  ]	10	1	0	29	67	7.03e+06	104925	15770.3	445.774	0.234333	6.29372e+08	1.46658e+07	1.31359e+07	12603	0.027289
0	4	14	[250.   433.01  20.  ]	10	1	0	29	71	8.3233e+06	117230	15770.3	527.783	0.277443	6.37696e+08	1.47831e+07	1.31517e+07	13130.8	0.0304732
0	4	15	[750.   433.01  20.  ]	10	1	0	29	44	1.17215e+07	266397	15770.3	743.263	0.390716	6.49417e+08	1.50495e+07	1.31675e+07	13874.1	0.0421189
0	4	16	[-500.    866.03   20.  ]	10	1	0	29	26	1.02766e+07	395253	15770.3	651.641	0.342553	6.59694e+08	1.54447e+07	1.31832e+07	14525.7	0.0384671
0	4	17	[  0.   866.03  20.  ]	10	1	0	29	44	1.03139e+07	234407	15770.3	654.008	0.343797	6.70008e+08	1.56791e+07	1.3199e+07	15179.7	0.0382264
0	4	18	[500.   866.03  20.  ]	10	1	0	29	29	8.62459e+06	297400	15770.3	546.888	0.287486	6.78632e+08	1.59765e+07	1.32148e+07	15726.6	0.0325713
0	5	0	[-500.   -866.03   20.  ]	10	1	0	24	23	1.03617e+07	450509	5421.14	1911.35	0.34539	6.88994e+08	1.6427e+07	1.32202e+07	17638	0.0377961
0	5	1	[   0.   -866.03   20.  ]	10	1	0	24	62	8.56852e+06	138202	5421.14	1580.58	0.285617	6.97563e+08	1.65652e+07	1.32256e+07	19218.6	0.0323413
0	5	2	[ 500.   -866.03   20.  ]	10	1	0	24	31	9.89529e+06	319203	5421.14	1825.32	0.329843	7.07458e+08	1.68844e+07	1.3231e+07	21043.9	0.0362184
0	5	3	[-750.   -433.01   20.  ]	10	1	0	24	59	9.98347e+06	169211	5421.14	1841.58	0.332782	7.17441e+08	1.70537e+07	1.32365e+07	22885.5	0.0369001
0	5	4	[-250.   -433.01   20.  ]	10	1	0	24	72	7.21297e+06	100180	5421.14	1330.53	0.240432	7.24654e+08	1.71538e+07	1.32419e+07	24216	0.0277332
0	5	5	[ 250.   -433.01   20.  ]	10	1	0	24	89	8.22349e+06	92398.8	5421.14	1516.93	0.274116	7.32878e+08	1.72462e+07	1.32473e+07	25732.9	0.030185
0	5	6	[ 750.   -433.01   20.  ]	10	1	0	24	49	1.00677e+07	205462	5421.14	1857.11	0.335588	7.42945e+08	1.74517e+07	1.32527e+07	27590	0.0365773
0	5	7	[-1000.     0.    20.]	10	1	0	24	18	7.28833e+06	404907	5421.14	1344.43	0.242944	7.50234e+08	1.78566e+07	1.32582e+07	28934.5	0.0279522
0	5	8	[-500.    0.   20.]	10	1	0	24	81	7.38069e+06	91119.6	5421.14	1361.47	0.246023	7.57614e+08	1.79477e+07	1.32636e+07	30295.9	0.0273975
0	5	9	[ 0.  0. 20.]	10	1	0	24	85	6.92668e+06	81490.4	5421.14	1277.72	0.230889	7.64541e+08	1.80292e+07	1.3269e+07	31573.6	0.0258287
0	5	10	[500.   0.  20.]	10	1	0	24	60	6.73598e+06	112266	5421.14	1242.54	0.224533	7.71277e+08	1.81415e+07	1.32744e+07	32816.2	0.0250361
0	5	11	[1000.    0.   20.]	10	1	0	24	44	1.02574e+07	233123	5421.14	1892.11	0.341914	7.81534e+08	1.83746e+07	1.32798e+07	34708.3	0.036695
0	5	12	[-750.    433.01   20.  ]	10	1	0	24	58	1.0466e+07	180449	5421.14	1930.6	0.348868	7.92001e+08	1.85551e+07	1.32853e+07	36638.9	0.0385563
0	5	13	[-250.    433.01   20.  ]	10	1	0	24	67	7.03e+06	104925	5421.14	1296.78	0.234333	7.99031e+08	1.866e+07	1.32907e+07	37935.7	0.027289
0	5	14	[250.   433.01  20.  ]	10	1	0	24	71	8.3233e+06	117230	5421.14	1535.34	0.277443	8.07354e+08	1.87772e+07	1.32961e+07	39471	0.0304732
0	5	15	[750.   433.01  20.  ]	10	1	0	24	44	1.17215e+07	266397	5421.14	2162.18	0.390716	8.19075e+08	1.90436e+07	1.33015e+07	41633.2	0.0421189
0	5	16	[-500.    866.03   20.  ]	10	1	0	24	26	1.02766e+07	395253	5421.14	1895.65	0.342553	8.29352e+08	1.94389e+07	1.33069e+07	43528.8	0.0384671
0	5	17	[  0.   866.03  20.  ]	10	1	0	24	44	1.03139e+07	234407	5421.14	1902.54	0.343797	8.39666e+08	1.96733e+07	1.33124e+07	45431.4	0.0382264
0	5	18	[500.   866.03  20.  ]	10	1	0	24	29	8.62459e+06	297400	5421.14	1590.92	0.287486	8.4829e+08	1.99707e+07	1.33178e+07	47022.3	0.0325713
0	6	0	[-500.   -866.03   20.  ]	10	1	0	19	23	1.03617e+07	450509	2148.44	4822.89	0.34539	8.58652e+08	2.04212e+07	1.33199e+07	51845.2	0.0377961
0	6	1	[   0.   -866.03   20.  ]	10	1	0	19	62	8.56852e+06	138202	2148.44	3988.25	0.285617	8.67221e+08	2.05594e+07	1.33221e+07	55833.4	0.0323413
0	6	2	[ 500.   -866.03   20.  ]	10	1	0	19	31	9.89529e+06	319203	2148.44	4605.8	0.329843	8.77116e+08	2.08786e+07	1.33242e+07	60439.2	0.0362184
0	6	3	[-750.   -433.01   20.  ]	10	1	0	19	59	9.98347e+06	169211	2148.44	4646.85	0.332782	8.87099e+08	2.10478e+07	1.33264e+07	65086.1	0.0369001
0	6	4	[-250.   -433.01   20.  ]	10	1	0	19	72	7.21297e+06	100180	2148.44	3357.31	0.240432	8.94312e+08	2.1148e+07	1.33285e+07	68443.4	0.0277332
0	6	5	[ 250.   -433.01   20.  ]	10	1	0	19	89	8.22349e+06	92398.8	2148.44	3827.66	0.274116	9.02536e+08	2.12404e+07	1.33307e+07	72271	0.030185
0	6	6	[ 750.   -433.01   20.  ]	10	1	0	19	49	1.00677e+07	205462	2148.44	4686.03	0.335588	9.12603e+08	2.14458e+07	1.33328e+07	76957.1	0.0365773
0	6	7	[-1000.     0.    20.]	10	1	0	19	18	7.28833e+06	404907	2148.44	3392.38	0.242944	9.19892e+08	2.18507e+07	1.3335e+07	80349.5	0.0279522
0	6	8	[-500.    0.   20.]	10	1	0	19	81	7.38069e+06	91119.6	2148.44	3435.37	0.246023	9.27272e+08	2.19419e+07	1.33371e+07	83784.8	0.0273975
0	6	9	[ 0.  0. 20.]	10	1	0	19	85	6.92668e+06	81490.4	2148.44	3224.05	0.230889	9.34199e+08	2.20233e+07	1.33393e+07	87008.9	0.0258287
0	6	10	[500.   0.  20.]	10	1	0	19	60	6.73598e+06	112266	2148.44	3135.29	0.224533	9.40935e+08	2.21356e+07	1.33414e+07	90144.2	0.0250361
0	6	11	[1000.    0.   20.]	10	1	0	19	44	1.02574e+07	233123	2148.44	4774.35	0.341914	9.51193e+08	2.23687e+07	1.33436e+07	94918.5	0.036695
0	6	12	[-750.    433.01   20.  ]	10	1	0	19	58	1.0466e+07	180449	2148.44	4871.46	0.348868	9.61659e+08	2.25492e+07	1.33457e+07	99790	0.0385563
0	6	13	[-250.    433.01   20.  ]	10	1	0	19	67	7.03e+06	104925	2148.44	3272.14	0.234333	9.68689e+08	2.26541e+07	1.33479e+07	103062	0.027289
0	6	14	[250.   433.01  20.  ]	10	1	0	19	71	8.3233e+06	117230	2148.44	3874.11	0.277443	9.77012e+08	2.27713e+07	1.335e+07	106936	0.0304732
0	6	15	[750.   433.01  20.  ]	10	1	0	19	44	1.17215e+07	266397	2148.44	5455.81	0.390716	9.88733e+08	2.30377e+07	1.33522e+07	112392	0.0421189
0	6	16	[-500.    866.03   20.  ]	10	1	0	19	26	1.02766e+07	395253	2148.44	4783.27	0.342553	9.9901e+08	2.3433e+07	1.33543e+07	117175	0.0384671
0	6	17	[  0.   866.03  20.  ]	10	1	0	19	44	1.03139e+07	234407	2148.44	4800.65	0.343797	1.00932e+09	2.36674e+07	1.33565e+07	121976	0.0382264
0	6	18	[500.   866.03  20.  ]	10	1	0	19	29	8.62459e+06	297400	2148.44	4014.35	0.287486	1.01795e+09	2.39648e+07	1.33586e+07	125990	0.0325713
0	7	0	[-500.   -866.03   20.  ]	10	1	0	14	23	1.03617e+07	450509	1113.52	9305.32	0.34539	1.02831e+09	2.44153e+07	1.33597e+07	135296	0.0377961
0	7	1	[   0.   -866.03   20.  ]	10	1	0	14	62	8.56852e+06	138202	1113.52	7694.95	0.285617	1.03688e+09	2.45535e+07	1.33608e+07	142991	0.0323413
0	7	2	[ 500.   -866.03   20.  ]	10	1	0	14	31	9.89529e+06	319203	1113.52	8886.46	0.329843	1.04677e+09	2.48727e+07	1.33619e+07	151877	0.0362184
0	7	3	[-750.   -433.01   20.  ]	10	1	0	14	59	9.98347e+06	169211	1113.52	8965.66	0.332782	1.05676e+09	2.50419e+07	1.33631e+07	160843	0.0369001
0	7	4	[-250.   -433.01   20.  ]	10	1	0	14	72	7.21297e+06	100180	1113.52	6477.61	0.240432	1.06397e+09	2.51421e+07	1.33642e+07	167320	0.0277332
0	7	5	[ 250.   -433.01   20.  ]	10	1	0	14	89	8.22349e+06	92398.8	1113.52	7385.11	0.274116	1.07219e+09	2.52345e+07	1.33653e+07	174705	0.030185
0	7	6	[ 750.   -433.01   20.  ]	10	1	0	14	49	1.00677e+07	205462	1113.52	9041.25	0.335588	1.08226e+09	2.544e+07	1.33664e+07	183747	0.0365773
0	7	7	[-1000.     0.    20.]	10	1	0	14	18	7.28833e+06	404907	1113.52	6545.29	0.242944	1.08955e+09	2.58449e+07	1.33675e+07	190292	0.0279522
0	7	8	[-500.    0.   20.]	10	1	0	14	81	7.38069e+06	91119.6	1113.52	6628.23	0.246023	1.09693e+09	2.5936e+07	1.33686e+07	196920	0.0273975
0	7	9	[ 0.  0. 20.]	10	1	0	14	85	6.92668e+06	81490.4	1113.52	6220.51	0.230889	1.10386e+09	2.60175e+07	1.33697e+07	203141	0.0258287
0	7	10	[500.   0.  20.]	10	1	0	14	60	6.73598e+06	112266	1113.52	6049.25	0.224533	1.11059e+09	2.61297e+07	1.33709e+07	209190	0.0250361
0	7	11	[1000.    0.   20.]	10	1	0	14	44	1.02574e+07	233123	1113.52	9211.66	0.341914	1.12085e+09	2.63629e+07	1.3372e+07	218402	0.036695
0	7	12	[-750.    433.01   20.  ]	10	1	0	14	58	1.0466e+07	180449	1113.52	9399.02	0.348868	1.13132e+09	2.65433e+07	1.33731e+07	227801	0.0385563
0	7	13	[-250.    433.01   20.  ]	10	1	0	14	67	7.03e+06	104925	1113.52	6313.29	0.234333	1.13835e+09	2.66482e+07	1.33742e+07	234114	0.027289
0	7	14	[250.   433.01  20.  ]	10	1	0	14	71	8.3233e+06	117230	1113.52	7474.73	0.277443	1.14667e+09	2.67655e+07	1.33753e+07	241589	0.0304732
0	7	15	[750.   433.01  20.  ]	10	1	0	14	44	1.17215e+07	266397	1113.52	10526.5	0.390716	1.15839e+09	2.70319e+07	1.33764e+07	252115	0.0421189
0	7	16	[-500.    866.03   20.  ]	10	1	0	14	26	1.02766e+07	395253	1113.52	9228.88	0.342553	1.16867e+09	2.74271e+07	1.33775e+07	261344	0.0384671
0	7	17	[  0.   866.03  20.  ]	10	1	0	14	44	1.03139e+07	234407	1113.52	9262.4	0.343797	1.17898e+09	2.76615e+07	1.33786e+07	270606	0.0382264
0	7	18	[500.   866.03  20.  ]	10	1	0	14	29	8.62459e+06	297400	1113.52	7745.31	0.287486	1.18761e+09	2.79589e+07	1.33798e+07	278352	0.0325713
0	8	0	[-500.   -866.03   20.  ]	10	1	0	9	23	1.03617e+07	450509	786.255	13178.6	0.34539	1.19797e+09	2.84094e+07	1.33805e+07	291530	0.0377961
0	8	1	[   0.   -866.03   20.  ]	10	1	0	9	62	8.56852e+06	138202	786.255	10897.9	0.285617	1.20654e+09	2.85476e+07	1.33813e+07	302428	0.0323413
0	8	2	[ 500.   -866.03   20.  ]	10	1	0	9	31	9.89529e+06	319203	786.255	12585.4	0.329843	1.21643e+09	2.88668e+07	1.33821e+07	315013	0.0362184
0	8	3	[-750.   -433.01   20.  ]	10	1	0	9	59	9.98347e+06	169211	786.255	12697.5	0.332782	1.22642e+09	2.90361e+07	1.33829e+07	327711	0.0369001
0	8	4	[-250.   -433.01   20.  ]	10	1	0	9	72	7.21297e+06	100180	786.255	9173.84	0.240432	1.23363e+09	2.91362e+07	1.33837e+07	336885	0.0277332
0	8	5	[ 250.   -433.01   20.  ]	10	1	0	9	89	8.22349e+06	92398.8	786.255	10459.1	0.274116	1.24185e+09	2.92286e+07	1.33845e+07	347344	0.030185
0	8	6	[ 750.   -433.01   20.  ]	10	1	0	9	49	1.00677e+07	205462	786.255	12804.6	0.335588	1.25192e+09	2.94341e+07	1.33853e+07	360148	0.0365773
0	8	7	[-1000.     0.    20.]	10	1	0	9	18	7.28833e+06	404907	786.255	9269.69	0.242944	1.25921e+09	2.9839e+07	1.33861e+07	369418	0.0279522
0	8	8	[-500.    0.   20.]	10	1	0	9	81	7.38069e+06	91119.6	786.255	9387.15	0.246023	1.26659e+09	2.99301e+07	1.33868e+07	378805	0.0273975
0	8	9	[ 0.  0. 20.]	10	1	0	9	85	6.92668e+06	81490.4	786.255	8809.72	0.230889	1.27352e+09	3.00116e+07	1.33876e+07	387615	0.0258287
0	8	10	[500.   0.  20.]	10	1	0	9	60	6.73598e+06	112266	786.255	8567.18	0.224533	1.28025e+09	3.01239e+07	1.33884e+07	396182	0.0250361
0	8	11	[1000.    0.   20.]	10	1	0	9	44	1.02574e+07	233123	786.255	13045.9	0.341914	1.29051e+09	3.0357e+07	1.33892e+07	409228	0.036695
0	8	12	[-750.    433.01   20.  ]	10	1	0	9	58	1.0466e+07	180449	786.255	13311.3	0.348868	1.30097e+09	3.05375e+07	1.339e+07	422539	0.0385563
0	8	13	[-250.    433.01   20.  ]	10	1	0	9	67	7.03e+06	104925	786.255	8941.12	0.234333	1.308e+09	3.06424e+07	1.33908e+07	431481	0.027289
0	8	14	[250.   433.01  20.  ]	10	1	0	9	71	8.3233e+06	117230	786.255	10586	0.277443	1.31633e+09	3.07596e+07	1.33916e+07	442067	0.0304732
0	8	15	[750.   433.01  20.  ]	10	1	0	9	44	1.17215e+07	266397	786.255	14908	0.390716	1.32805e+09	3.1026e+07	1.33923e+07	456975	0.0421189
0	8	16	[-500.    866.03   20.  ]	10	1	0	9	26	1.02766e+07	395253	786.255	13070.3	0.342553	1.33833e+09	3.14213e+07	1.33931e+07	470045	0.0384671
0	8	17	[  0.   866.03  20.  ]	10	1	0	9	44	1.03139e+07	234407	786.255	13117.8	0.343797	1.34864e+09	3.16557e+07	1.33939e+07	483163	0.0382264
0	8	18	[500.   866.03  20.  ]	10	1	0	9	29	8.62459e+06	297400	786.255	10969.2	0.287486	1.35726e+09	3.19531e+07	1.33947e+07	494132	0.0325713
