seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	1	0	[ 0.  0. 20.]	10	1	0	44	1	5.5547e+07	5.5547e+07	479258	115.902	1.85157	5.5547e+07	5.5547e+07	479258	115.902	0.185157
0	2	0	[ 0.  0. 20.]	10	1	0	39	1	5.5547e+07	5.5547e+07	151989	365.467	1.85157	1.11094e+08	1.11094e+08	631247	481.369	0.203672
0	3	0	[ 0.  0. 20.]	10	1	0	34	1	5.5547e+07	5.5547e+07	48497.3	1145.36	1.85157	1.66641e+08	1.66641e+08	679745	1626.73	0.205524
0	4	0	[ 0.  0. 20.]	10	1	0	29	1	5.5547e+07	5.5547e+07	15770.3	3522.25	1.85157	2.22188e+08	2.22188e+08	695515	5148.99	0.205709
0	5	0	[ 0.  0. 20.]	10	1	0	24	1	5.5547e+07	5.5547e+07	5421.14	10246.4	1.85157	2.77735e+08	2.77735e+08	700936	15395.4	0.205728
0	6	0	[ 0.  0. 20.]	10	1	0	19	1	5.5547e+07	5.5547e+07	2148.44	25854.6	1.85157	3.33282e+08	3.33282e+08	703085	41249.9	0.205729
0	7	0	[ 0.  0. 20.]	10	1	0	14	1	5.5547e+07	5.5547e+07	1113.52	49884	1.85157	3.88829e+08	3.88829e+08	704198	91133.9	0.20573
0	8	0	[ 0.  0. 20.]	10	1	0	9	1	5.5547e+07	5.5547e+07	786.255	70647.6	1.85157	4.44376e+08	4.44376e+08	704984	161781	0.20573
0	9	0	[ 0.  0. 20.]	10	1	0	4	1	5.1152e+07	5.1152e+07	682.763	74919.1	1.70507	4.95528e+08	4.95528e+08	705667	236701	0.19108
