seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	1	0	[ 0.  0. 20.]	10	2	0	36	1	1.11094e+08	1.11094e+08	152853	726.802	3.70313	1.11094e+08	1.11094e+08	152853	726.802	0.370313
0	2	0	[ 0.  0. 20.]	10	2	0	32	1	1.11094e+08	1.11094e+08	61538	1805.29	3.70313	2.22188e+08	2.22188e+08	214391	2532.09	0.407345
0	3	0	[ 0.  0. 20.]	10	2	0	28	1	1.11094e+08	1.11094e+08	25184.8	4411.16	3.70313	3.33282e+08	3.33282e+08	239576	6943.25	0.411048
0	4	0	[ 0.  0. 20.]	10	2	0	24	1	1.11094e+08	1.11094e+08	10712.3	10370.7	3.70313	4.44376e+08	4.44376e+08	250288	17314	0.411418
0	5	0	[ 0.  0. 20.]	10	2	0	20	1	1.11094e+08	1.11094e+08	4950.67	22440.2	3.70313	5.5547e+08	5.5547e+08	255239	39754.2	0.411455
0	6	0	[ 0.  0. 20.]	10	2	0	16	1	1.11094e+08	1.11094e+08	2656.94	41812.8	3.70313	6.66564e+08	6.66564e+08	257896	81567	0.411459
0	7	0	[ 0.  0. 20.]	10	2	0	12	1	1.11094e+08	1.11094e+08	1743.78	63708.6	3.70313	7.77658e+08	7.77658e+08	259640	145276	0.411459
0	8	0	[ 0.  0. 20.]	10	2	0	8	1	1.11094e+08	1.11094e+08	1380.25	80488.3	3.70313	8.88752e+08	8.88752e+08	261020	225764	0.411459
0	9	0	[ 0.  0. 20.]	10	2	0	4	1	1.02304e+08	1.02304e+08	1235.53	82802	3.41013	9.91056e+08	9.91056e+08	262255	308566	0.382159
