seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	1	0	[ 0.  0. 20.]	10	2	0	48	1	1.11094e+08	1.11094e+08	2.40564e+06	46.1807	3.70313	1.11094e+08	1.11094e+08	2.40564e+06	46.1807	0.0370313
0	2	0	[ 0.  0. 20.]	10	2	0	47	1	1.11094e+08	1.11094e+08	1.9111e+06	58.131	3.70313	2.22188e+08	2.22188e+08	4.31673e+06	104.312	0.0374016
0	3	0	[ 0.  0. 20.]	10	2	0	46	1	1.11094e+08	1.11094e+08	1.51827e+06	73.1712	3.70313	3.33282e+08	3.33282e+08	5.83501e+06	177.483	0.0374053
0	4	0	[ 0.  0. 20.]	10	2	0	45	1	1.11094e+08	1.11094e+08	1.20624e+06	92.0992	3.70313	4.44376e+08	4.44376e+08	7.04125e+06	269.582	0.0374054
0	5	0	[ 0.  0. 20.]	10	2	0	44	1	1.11094e+08	1.11094e+08	958387	115.918	3.70313	5.5547e+08	5.5547e+08	7.99964e+06	385.5	0.0374054
0	6	0	[ 0.  0. 20.]	10	2	0	43	1	1.11094e+08	1.11094e+08	761508	145.887	3.70313	6.66564e+08	6.66564e+08	8.76115e+06	531.387	0.0374054
0	7	0	[ 0.  0. 20.]	10	2	0	42	1	1.11094e+08	1.11094e+08	605122	183.589	3.70313	7.77658e+08	7.77658e+08	9.36627e+06	714.976	0.0374054
0	8	0	[ 0.  0. 20.]	10	2	0	41	1	1.11094e+08	1.11094e+08	480900	231.013	3.70313	8.88752e+08	8.88752e+08	9.84717e+06	945.989	0.0374054
0	9	0	[ 0.  0. 20.]	10	2	0	40	1	1.11094e+08	1.11094e+08	382227	290.649	3.70313	9.99846e+08	9.99846e+08	1.02294e+07	1236.64	0.0374054
0	10	0	[ 0.  0. 20.]	10	2	0	39	1	1.11094e+08	1.11094e+08	303848	365.624	3.70313	1.11094e+09	1.11094e+09	1.05332e+07	1602.26	0.0374054
0	11	0	[ 0.  0. 20.]	10	2	0	38	1	1.11094e+08	1.11094e+08	241589	459.846	3.70313	1.22203e+09	1.22203e+09	1.07748e+07	2062.11	0.0374054
0	12	0	[ 0.  0. 20.]	10	2	0	37	1	1.11094e+08	1.11094e+08	192136	578.206	3.70313	1.33313e+09	1.33313e+09	1.0967e+07	2640.31	0.0374054
0	13	0	[ 0.  0. 20.]	10	2	0	36	1	1.11094e+08	1.11094e+08	152853	726.802	3.70313	1.44422e+09	1.44422e+09	1.11198e+07	3367.12	0.0374054
0	14	0	[ 0.  0. 20.]	10	2	0	35	1	1.11094e+08	1.11094e+08	121650	913.226	3.70313	1.55532e+09	1.55532e+09	1.12415e+07	4280.34	0.0374054
0	15	0	[ 0.  0. 20.]	10	2	0	34	1	1.11094e+08	1.11094e+08	96864.5	1146.9	3.70313	1.66641e+09	1.66641e+09	1.13383e+07	5427.24	0.0374054
0	16	0	[ 0.  0. 20.]	10	2	0	33	1	1.11094e+08	1.11094e+08	77176.6	1439.48	3.70313	1.7775e+09	1.7775e+09	1.14155e+07	6866.72	0.0374054
0	17	0	[ 0.  0. 20.]	10	2	0	32	1	1.11094e+08	1.11094e+08	61538	1805.29	3.70313	1.8886e+09	1.8886e+09	1.1477e+07	8672.01	0.0374054
0	18	0	[ 0.  0. 20.]	10	2	0	31	1	1.11094e+08	1.11094e+08	49115.8	2261.88	3.70313	1.99969e+09	1.99969e+09	1.15262e+07	10933.9	0.0374054
0	19	0	[ 0.  0. 20.]	10	2	0	30	1	1.11094e+08	1.11094e+08	39248.5	2830.53	3.70313	2.11079e+09	2.11079e+09	1.15654e+07	13764.4	0.0374054
0	20	0	[ 0.  0. 20.]	10	2	0	29	1	1.11094e+08	1.11094e+08	31410.6	3536.83	3.70313	2.22188e+09	2.22188e+09	1.15968e+07	17301.2	0.0374054
0	21	0	[ 0.  0. 20.]	10	2	0	28	1	1.11094e+08	1.11094e+08	25184.8	4411.16	3.70313	2.33297e+09	2.33297e+09	1.1622e+07	21712.4	0.0374054
0	22	0	[ 0.  0. 20.]	10	2	0	27	1	1.11094e+08	1.11094e+08	20239.4	5489	3.70313	2.44407e+09	2.44407e+09	1.16422e+07	27201.4	0.0374054
0	23	0	[ 0.  0. 20.]	10	2	0	26	1	1.11094e+08	1.11094e+08	16311.1	6810.93	3.70313	2.55516e+09	2.55516e+09	1.16586e+07	34012.3	0.0374054
0	24	0	[ 0.  0. 20.]	10	2	0	25	1	1.11094e+08	1.11094e+08	13190.8	8422.06	3.70313	2.66626e+09	2.66626e+09	1.16718e+07	42434.4	0.0374054
0	25	0	[ 0.  0. 20.]	10	2	0	24	1	1.11094e+08	1.11094e+08	10712.3	10370.7	3.70313	2.77735e+09	2.77735e+09	1.16825e+07	52805.1	0.0374054
0	26	0	[ 0.  0. 20.]	10	2	0	23	1	1.11094e+08	1.11094e+08	8743.48	12705.9	3.70313	2.88844e+09	2.88844e+09	1.16912e+07	65511	0.0374054
0	27	0	[ 0.  0. 20.]	10	2	0	22	1	1.11094e+08	1.11094e+08	7179.62	15473.5	3.70313	2.99954e+09	2.99954e+09	1.16984e+07	80984.6	0.0374054
0	28	0	[ 0.  0. 20.]	10	2	0	21	1	1.11094e+08	1.11094e+08	5937.4	18710.9	3.70313	3.11063e+09	3.11063e+09	1.17043e+07	99695.4	0.0374054
0	29	0	[ 0.  0. 20.]	10	2	0	20	1	1.11094e+08	1.11094e+08	4950.67	22440.2	3.70313	3.22173e+09	3.22173e+09	1.17093e+07	122136	0.0374054
0	30	0	[ 0.  0. 20.]	10	2	0	19	1	1.11094e+08	1.11094e+08	4166.88	26661.2	3.70313	3.33282e+09	3.33282e+09	1.17134e+07	148797	0.0374054
0	31	0	[ 0.  0. 20.]	10	2	0	18	1	1.11094e+08	1.11094e+08	3544.3	31344.4	3.70313	3.44391e+09	3.44391e+09	1.1717e+07	180141	0.0374054
0	32	0	[ 0.  0. 20.]	10	2	0	17	1	1.11094e+08	1.11094e+08	3049.76	36427.1	3.70313	3.55501e+09	3.55501e+09	1.172e+07	216568	0.0374054
0	33	0	[ 0.  0. 20.]	10	2	0	16	1	1.11094e+08	1.11094e+08	2656.94	41812.8	3.70313	3.6661e+09	3.6661e+09	1.17227e+07	258381	0.0374054
0	34	0	[ 0.  0. 20.]	10	2	0	15	1	1.11094e+08	1.11094e+08	2344.9	47376.8	3.70313	3.7772e+09	3.7772e+09	1.1725e+07	305758	0.0374054
0	35	0	[ 0.  0. 20.]	10	2	0	14	1	1.11094e+08	1.11094e+08	2097.05	52976.4	3.70313	3.88829e+09	3.88829e+09	1.17271e+07	358734	0.0374054
0	36	0	[ 0.  0. 20.]	10	2	0	13	1	1.11094e+08	1.11094e+08	1900.17	58465.3	3.70313	3.99938e+09	3.99938e+09	1.1729e+07	417200	0.0374054
0	37	0	[ 0.  0. 20.]	10	2	0	12	1	1.11094e+08	1.11094e+08	1743.78	63708.6	3.70313	4.11048e+09	4.11048e+09	1.17308e+07	480908	0.0374054
0	38	0	[ 0.  0. 20.]	10	2	0	11	1	1.11094e+08	1.11094e+08	1619.56	68595.1	3.70313	4.22157e+09	4.22157e+09	1.17324e+07	549503	0.0374054
0	39	0	[ 0.  0. 20.]	10	2	0	10	1	1.11094e+08	1.11094e+08	1520.89	73045.5	3.70313	4.33267e+09	4.33267e+09	1.17339e+07	622549	0.0374054
0	40	0	[ 0.  0. 20.]	10	2	0	9	1	1.11094e+08	1.11094e+08	1442.51	77014.4	3.70313	4.44376e+09	4.44376e+09	1.17354e+07	699563	0.0374054
0	41	0	[ 0.  0. 20.]	10	2	0	8	1	1.11094e+08	1.11094e+08	1380.25	80488.3	3.70313	4.55485e+09	4.55485e+09	1.17367e+07	780052	0.0374054
0	42	0	[ 0.  0. 20.]	10	2	0	7	1	1.02304e+08	1.02304e+08	1330.8	76874.2	3.41013	4.65716e+09	4.65716e+09	1.17381e+07	856926	0.0344754
0	43	0	[ 0.  0. 20.]	10	2	0	6	1	1.02304e+08	1.02304e+08	1291.51	79212.4	3.41013	4.75946e+09	4.75946e+09	1.17394e+07	936138	0.0344461
0	44	0	[ 0.  0. 20.]	10	2	0	5	1	1.02304e+08	1.02304e+08	1260.31	81173.6	3.41013	4.86177e+09	4.86177e+09	1.17406e+07	1.01731e+06	0.0344458
0	45	0	[ 0.  0. 20.]	10	2	0	4	1	1.02304e+08	1.02304e+08	1235.53	82802	3.41013	4.96407e+09	4.96407e+09	1.17419e+07	1.10011e+06	0.0344458
0	46	0	[ 0.  0. 20.]	10	2	0	3	1	1.02304e+08	1.02304e+08	1215.84	84142.8	3.41013	5.06637e+09	5.06637e+09	1.17431e+07	1.18426e+06	0.0344458
0	47	0	[ 0.  0. 20.]	10	2	0	2	1	9.0468e+07	9.0468e+07	1200.2	75377.5	3.0156	5.15684e+09	5.15684e+09	1.17443e+07	1.25963e+06	0.0305005
0	48	0	[ 0.  0. 20.]	10	2	0	1	1	9.0468e+07	9.0468e+07	1187.78	76165.8	3.0156	5.24731e+09	5.24731e+09	1.17455e+07	1.3358e+06	0.030461
0	49	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.33778e+09	5.33778e+09	1.17466e+07	1.4126e+06	0.0304606
0	50	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.42825e+09	5.42825e+09	1.17478e+07	1.48941e+06	0.0304606
0	51	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.51871e+09	5.51871e+09	1.1749e+07	1.56621e+06	0.0304606
0	52	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.60918e+09	5.60918e+09	1.17502e+07	1.64302e+06	0.0304606
0	53	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.69965e+09	5.69965e+09	1.17514e+07	1.71982e+06	0.0304606
0	54	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.79012e+09	5.79012e+09	1.17525e+07	1.79662e+06	0.0304606
0	55	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.88059e+09	5.88059e+09	1.17537e+07	1.87343e+06	0.0304606
0	56	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	5.97105e+09	5.97105e+09	1.17549e+07	1.95023e+06	0.0304606
0	57	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.06152e+09	6.06152e+09	1.17561e+07	2.02703e+06	0.0304606
0	58	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.15199e+09	6.15199e+09	1.17572e+07	2.10384e+06	0.0304606
0	59	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.24246e+09	6.24246e+09	1.17584e+07	2.18064e+06	0.0304606
0	60	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.33293e+09	6.33293e+09	1.17596e+07	2.25745e+06	0.0304606
0	61	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.42339e+09	6.42339e+09	1.17608e+07	2.33425e+06	0.0304606
0	62	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.51386e+09	6.51386e+09	1.1762e+07	2.41105e+06	0.0304606
0	63	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.60433e+09	6.60433e+09	1.17631e+07	2.48786e+06	0.0304606
0	64	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.6948e+09	6.6948e+09	1.17643e+07	2.56466e+06	0.0304606
0	65	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.78527e+09	6.78527e+09	1.17655e+07	2.64147e+06	0.0304606
0	66	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.87573e+09	6.87573e+09	1.17667e+07	2.71827e+06	0.0304606
0	67	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	6.9662e+09	6.9662e+09	1.17678e+07	2.79507e+06	0.0304606
0	68	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.05667e+09	7.05667e+09	1.1769e+07	2.87188e+06	0.0304606
0	69	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.14714e+09	7.14714e+09	1.17702e+07	2.94868e+06	0.0304606
0	70	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.23761e+09	7.23761e+09	1.17714e+07	3.02548e+06	0.0304606
0	71	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.32807e+09	7.32807e+09	1.17726e+07	3.10229e+06	0.0304606
0	72	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.41854e+09	7.41854e+09	1.17737e+07	3.17909e+06	0.0304606
0	73	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.50901e+09	7.50901e+09	1.17749e+07	3.2559e+06	0.0304606
0	74	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.59948e+09	7.59948e+09	1.17761e+07	3.3327e+06	0.0304606
0	75	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.68995e+09	7.68995e+09	1.17773e+07	3.4095e+06	0.0304606
0	76	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.78041e+09	7.78041e+09	1.17784e+07	3.48631e+06	0.0304606
0	77	0	[ 0.  0. 20.]	10	2	0	0	1	9.0468e+07	9.0468e+07	1177.91	76803.8	3.0156	7.87088e+09	7.87088e+09	1.17796e+07	3.56311e+06	0.0304606
