seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	1	0	[-2000.   -1732.05    20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	151989	0	0
0	1	1	[-1000.   -1732.05    20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	303978	0	0
0	1	2	[    0.   -1732.05    20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	455967	0	0
0	1	3	[ 1000.   -1732.05    20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	607956	0	0
0	1	4	[ 2000.   -1732.05    20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	759945	0	0
0	1	5	[-1500.    -866.03    20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	911934	0	0
0	1	6	[-500.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	1.06392e+06	0	0
0	1	7	[ 500.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	1.21591e+06	0	0
0	1	8	[1500.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	1.3679e+06	0	0
0	1	9	[2500.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	1.51989e+06	0	0
0	1	10	[-2000.     0.    20.]	10	1	0	39	0	0	0	151989	0	0	0	0	1.67188e+06	0	0
0	1	11	[-1000.     0.    20.]	10	1	0	39	0	0	0	151989	0	0	0	0	1.82387e+06	0	0
0	1	12	[ 0.  0. 20.]	10	1	0	39	0	0	0	151989	0	0	0	0	1.97586e+06	0	0
0	1	13	[1000.    0.   20.]	10	1	0	39	0	0	0	151989	0	0	0	0	2.12785e+06	0	0
0	1	14	[2000.    0.   20.]	10	1	0	39	1	5.5547e+07	5.5547e+07	151989	365.467	1.85157	5.5547e+07	5.5547e+07	2.27983e+06	365.467	0.142428
0	1	15	[-1500.     866.03    20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	2.43182e+06	365.467	0.010956
0	1	16	[-500.    866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	2.58381e+06	365.467	0.00084277
0	1	17	[500.   866.03  20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	2.7358e+06	365.467	6.48285e-05
0	1	18	[1500.    866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	2.88779e+06	365.467	4.98681e-06
0	1	19	[2500.    866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	3.03978e+06	365.467	3.83601e-07
0	1	20	[-2000.    1732.05    20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	3.19177e+06	365.467	2.95077e-08
0	1	21	[-1000.    1732.05    20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	3.34376e+06	365.467	2.26983e-09
0	1	22	[   0.   1732.05   20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	3.49575e+06	365.467	1.74602e-10
0	1	23	[1000.   1732.05   20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	3.64773e+06	365.467	1.34309e-11
0	1	24	[2000.   1732.05   20.  ]	10	1	0	39	0	0	0	151989	0	0	5.5547e+07	5.5547e+07	3.79972e+06	365.467	1.03315e-12
0	2	0	[-2000.   -1732.05    20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	3.86061e+06	365.467	7.94729e-14
0	2	1	[-1000.   -1732.05    20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	3.9215e+06	365.467	6.1133e-15
0	2	2	[    0.   -1732.05    20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	3.98239e+06	365.467	4.70254e-16
0	2	3	[ 1000.   -1732.05    20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.04328e+06	365.467	3.61734e-17
0	2	4	[ 2000.   -1732.05    20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.10417e+06	365.467	2.78257e-18
0	2	5	[-1500.    -866.03    20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.16506e+06	365.467	2.14044e-19
0	2	6	[-500.   -866.03   20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.22595e+06	365.467	1.64649e-20
0	2	7	[ 500.   -866.03   20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.28684e+06	365.467	1.26653e-21
0	2	8	[1500.   -866.03   20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.34773e+06	365.467	9.74254e-23
0	2	9	[2500.   -866.03   20.  ]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.40862e+06	365.467	7.49426e-24
0	2	10	[-2000.     0.    20.]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.46951e+06	365.467	5.76482e-25
0	2	11	[-1000.     0.    20.]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.5304e+06	365.467	4.43448e-26
0	2	12	[ 0.  0. 20.]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.59129e+06	365.467	3.41113e-27
0	2	13	[1000.    0.   20.]	10	1	0	35	0	0	0	60890	0	0	5.5547e+07	5.5547e+07	4.65218e+06	365.467	2.62395e-28
0	2	14	[2000.    0.   20.]	10	1	0	35	1	5.5547e+07	5.5547e+07	60890	912.251	1.85157	1.11094e+08	1.11094e+08	4.71307e+06	1277.72	0.142428
