seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	1	0	[-1000.    -866.03    20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	151989	0	0
0	1	1	[-500.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	303978	0	0
0	1	2	[   0.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	455967	0	0
0	1	3	[ 500.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	607956	0	0
0	1	4	[1000.   -866.03   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	759945	0	0
0	1	5	[-750.   -433.01   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	911934	0	0
0	1	6	[-250.   -433.01   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	1.06392e+06	0	0
0	1	7	[ 250.   -433.01   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	1.21591e+06	0	0
0	1	8	[ 750.   -433.01   20.  ]	10	1	0	39	0	0	0	151989	0	0	0	0	1.3679e+06	0	0
0	1	9	[1250.   -433.01   20.  ]	10	1	0	39	1	2.344e+06	2.344e+06	151989	15.4222	0.0781333	2.344e+06	2.344e+06	1.51989e+06	15.4222	0.00601026
0	1	10	[-1000.     0.    20.]	10	1	0	39	0	0	0	151989	0	0	2.344e+06	2.344e+06	1.67188e+06	15.4222	0.000462327
0	1	11	[-500.    0.   20.]	10	1	0	39	0	0	0	151989	0	0	2.344e+06	2.344e+06	1.82387e+06	15.4222	3.55636e-05
0	1	12	[ 0.  0. 20.]	10	1	0	39	0	0	0	151989	0	0	2.344e+06	2.344e+06	1.97586e+06	15.4222	2.73567e-06
0	1	13	[500.   0.  20.]	10	1	0	39	0	0	0	151989	0	0	2.344e+06	2.344e+06	2.12785e+06	15.4222	2.10436e-07
