seed	time	cell_id	cell_xyz	cell_bw_MHz	subbands	MIMO_gain	cell_dBm	n_UEs	tp_bits	tp_avg_bits	cell_ec_now	cell_ee_now	cell_avg_se_now	cell_tp_agg_bits_cum	cell_tp_avg_bits_cum	cell_ec_cum	cell_ee_cum	cell_avg_se_overall
0	1	0	[ 0.  0. 20.]	10	1	0	48	1	5.5547e+07	5.5547e+07	1.20288e+06	46.1782	1.85157	5.5547e+07	5.5547e+07	1.20288e+06	46.1782	0.0185157
0	2	0	[ 0.  0. 20.]	10	1	0	47	1	5.5547e+07	5.5547e+07	955614	58.127	1.85157	1.11094e+08	1.11094e+08	2.1585e+06	104.305	0.0187008
0	3	0	[ 0.  0. 20.]	10	1	0	46	1	5.5547e+07	5.5547e+07	759202	73.165	1.85157	1.66641e+08	1.66641e+08	2.9177e+06	177.47	0.0187027
0	4	0	[ 0.  0. 20.]	10	1	0	45	1	5.5547e+07	5.5547e+07	603186	92.0893	1.85157	2.22188e+08	2.22188e+08	3.52089e+06	269.56	0.0187027
0	5	0	[ 0.  0. 20.]	10	1	0	44	1	5.5547e+07	5.5547e+07	479258	115.902	1.85157	2.77735e+08	2.77735e+08	4.00014e+06	385.461	0.0187027
0	6	0	[ 0.  0. 20.]	10	1	0	43	1	5.5547e+07	5.5547e+07	380819	145.862	1.85157	3.33282e+08	3.33282e+08	4.38096e+06	531.323	0.0187027
0	7	0	[ 0.  0. 20.]	10	1	0	42	1	5.5547e+07	5.5547e+07	302626	183.55	1.85157	3.88829e+08	3.88829e+08	4.68359e+06	714.873	0.0187027
0	8	0	[ 0.  0. 20.]	10	1	0	41	1	5.5547e+07	5.5547e+07	240515	230.95	1.85157	4.44376e+08	4.44376e+08	4.9241e+06	945.824	0.0187027
0	9	0	[ 0.  0. 20.]	10	1	0	40	1	5.5547e+07	5.5547e+07	191178	290.551	1.85157	4.99923e+08	4.99923e+08	5.11528e+06	1236.37	0.0187027
0	10	0	[ 0.  0. 20.]	10	1	0	39	1	5.5547e+07	5.5547e+07	151989	365.467	1.85157	5.5547e+08	5.5547e+08	5.26727e+06	1601.84	0.0187027
0	11	0	[ 0.  0. 20.]	10	1	0	38	1	5.5547e+07	5.5547e+07	120860	459.599	1.85157	6.11017e+08	6.11017e+08	5.38813e+06	2061.44	0.0187027
